tcpID,sourceline,sourcepos,context
A23586,139,0,"Magnacrudelitas, non solum occidere, sed & crucifigere quaerunt, vt morte vex∣aretur producta, saith venerable Bede: <CITATION> the Crosse cru∣cifigendi corporis machina, the engine of torture, a slow death, spinning out paine into a longer threed, where his owne weight becomes his owne affliction, vpon this racke dinumerauerunt omnia ossa mea; They sum vp the number of his bones, anatomize his body, his armes and legges racked with violent puls, hands and feet boared with nailes, his side wounded with a speare, the whole body torne with stripes, and goa∣red with blood; with what words shall I complaine of their sauagenesse?"
A19801,539,31,)<CITATION>
A19801,884,0,Tertullian had this custome: <CITATION> many places in him.
A19801,1020,36,"Now Poly∣carpus, had liued and conuersed with the Apostles, was made Bishop by them, Bi∣shop of Smyrna, (Irenaeus and Tertullian say it directly)<CITATION> and hee is supposed to be the Angel of the Church of Smyrna, Reuel."
A10226,104,343,"And <CITATION> ipsa si cu∣biat Salus seruare prorsus non potest hanc familiam, may be said of them, Ion."
A10226,309,190,"For vs,<CITATION> rather let vs pray for the KING, Vitans prolixam, Imperium securum, Domum tutam, Ex∣ercitus fortes, Senatum fidelem, (I may adde) Subditos gratos, non querulos, mo∣rigeros, non morosos: and that GOD will still and still bee a Towre of salua∣tion for his KING: and praise ye him for his saluation, for this saluation to his King, this Gowry-deliuerance to his Anoynted."
A93663,111,1312,"Colimus imperatorem ut homi∣nem a deo secundum & solo deo minorem.<CITATION> Yet distinguish them we may, separate them we may not."
A93663,120,1244,"Againe, so feare as that you love, for feare hath painefulnesse, timor edium spirat,<CITATION> the spirit of feare profits not where the spirit of love is not."
A61882,97,352,"For the Po∣pishness first: unless we should sue out a writ definibus regundis, <CITATION> it will be hard to finde out a way how to bring this Controversie to an issue, much less to an end: the terme hath been so strangely extended, and the limits thereof (if yet it have any,) so uncertain."
A61882,585,480,"The Faults likewise two: The Strong mans fault; that's <CITATION> , despising of his brothers infirmity; and the Weak mans fault, that's , judging of his brothers liberty."
A61882,701,663,<CITATION> Why compellest thou the Gentiles to Iudaize?
A61882,744,174,"Malum delicti, and Malum supplicii; as <CITATION> Tertullian calleth them: or as the more received terms are, Malum Culpae, and Malum  Poenae."
A61882,948,1691,"So long as our actions are war∣ranted either by the one or the other, we cannot be said to want the warrant of Gods Word: <CITATION> Nec differet Scripturâ an ratione consistat, saith Tertullian; it mattereth not much from whether of both we have our direction, so long as we have it from either."
A61882,1143,3,"<CITATION>But it may be thought I injure these men, in making them raisers of false reports; and am my selfe a false accuser of them, whilst I seek  to make them false accusers of others: when as they dare appeale to the world, they report not any thing but what is most true, and what  they shall be well able to prove so to be."
A61882,1171,2119,"82. and false Accusers are petty Devils; the Devil hath borrowed their name, <CITATION> Sathan  the accuser of his brethren."
A61882,1461,703,"As therefore the Merchant, though it pity his heart to see so much wealth irrecoverably lost, yet get∣teth the best help, and useth the best speed he can to empty the Vessel of them, for the saving of his life; and as the Patient, though <CITATION> he smart when the wound is dressed, yet thanketh and feeth the Surgion for his pains, in hope of future ease: so the Christian, though  these temporal evils somewhat trouble him, yet he is willing to them, and he is cheerfull under them, and he acknowledgeth Gods goodness in them, and returneth him thanks for them; because he knoweth they are sent for his future good, and that they will at the last Heb."
A61882,1646,750,"For no mans education or gifts run so Mathematically, and by the Line, to that point whereto they direct him, but that there is a kind of lati∣tude in them; and that for the most part (By reason of the great variety and <CITATION> affinity of offices and imployments) very large and spacious."
A61882,1669,516,"Pretend not the <CITATION> necessities of thy particular Calling to any breach of the least of those Lawes of God, which must rule thy general Calling."
A26350,88,1290,"1. c. 9.. And Tertullian falls heavy upon some that used it in his time (about two hundred years after Christ) tell∣ing them, They acted contrary to Scri∣pture <CITATION> and were Irreligious in so doing; and represents them as if they had a mind to reproach God to his face, and tell him that they are weary of the Duty of Pray∣ing to him."
B12340,106,1048,"6.16. place, ye are the Temple of the living God: wherevpon Tertullian very elegantly, Being all of vs,<CITATION> saith he, the Temple of God, the Prson & Prelate of that Church is Cha∣stitie,  which will not suffer any vncleane or prophane thing to be brought into it, least that God that doth inhabit it should vtterly leaue the place by reason of such pollution."
B12340,226,212,"Over and besides the Sonne of God, we haue God the holy Ghost to, of whō our Saviour himselfe said, that hee should abide with vs for ever, and is therfore called by Tertullian, The<CITATION> Vi∣car of Christ vpō earth."
B12340,242,386,"And that this Pure Offering is the same, witnesse that of Tertullian<CITATION> a Pure Offering, that is, a Pure Prayer frō a conscience that is pure, for if so be, as speakes the same Father in anotherTertul Ex∣hort."
B12340,242,592,"l. 4. a Pure Offering, that is, a Pure Prayer frō a conscience that is pure, for if so be, as speakes the same Father in another<CITATION> place, the Conscience blush, Prayer it selfe will blush too."
B12340,244,178,"We come by troups,<CITATION> saith Tertullian, that being banded as it were together, we may be supplicants enow, not so much to beseech, as to beseige God with our prayers."
A44540,77,1477,"And though I will not say with Tertullian, who favours the Millenary opinion,<CITATION> that the new Heavens and the new Earth will be in compensatio∣nem eorum, quae in seculo vel despeximus, vel amisimus, to make amends for what we have either lost or despis'd in this World; yet how are we sure that the glorified Saints shall be so confined to that place we strictly call Heaven, as not to de∣scend upon this glorified Earth, which for ought we know will be fill'd with God's glory in a manner as much as Heaven, and  will together with Heaven, make one great Theatre of bliss and happiness?"
A44540,97,834,"This is it that tempts the man of birth to sacrifice himself, and estate, and family; and if his credit be sullied never so little, to wash away the stain with his neighbours blood; and he that can see with what care and trouble popular applause and a changeable Princes favour is acquired, with what fear it's kept, what enemies it raises, what dangers it precipi∣tates it's Clients into, and how it causes them to prefer a puncti∣lio of Honor before all the Laws of Heaven, and a great man's smiles before the courtships of the Blessed Trinity, and makes them careless of that incorruptelae superindumentum, the Cartha∣ginian<CITATION> Father speaks of, i. e. of being cloathed upon with their house from Heaven, and regardless of that splendor and King∣dom, which the mighty Rewarder of them that diligently seek him, hath to bestow on those that obey him more than men."
A35517,162,0,"And so it came to pass that when Christianity had gain'd ground on Heathenism and was so far advanc'd in the Em∣pire that the Christians equall'd if not exceeded the Heathens in number and courage, <CITATION> they generally valued their Faith and Allegiance more than their lives, and chose rather to open their Breasts to the point of the Emperour's Sword, Just."
A35517,163,0,"p. 94. they generally valued their Faith and Allegiance more than their lives, and chose rather to open their Breasts to the point of the Emperour's Sword, <CITATION> than lift up their own against his."
A63706,82,1373,"It was a vast power these men had, to be in proportion to their greatest honour: they had power of bidding and dissolving publick meetings, of indicting solemnities of religion; just as the Christian Bi∣shops had in the beginning of Christianity; they commanded publick fasts, at their indiction only they were celebrated; Benè autem quòd & Episcopi universae plebi mandare jejunia assolent; non dico industriâ stipium <CITATION> conferendarum, ut vestrae capturae est, sed interdum, & aliquâ sollicitudi∣nis Ecclesiasticae causâ."
A63706,162,1060,<CITATION> that I may turn Tertullians Thesis into an Interrogative.
A35080,95,447,"Inde est Imperator unde & homo antequam Impe∣rator,<CITATION> inde potestas illi, unde & Spiritus: He made him a King, who made him a Man; and from him had he his Scepter, from whom he had his Soul."
B14661,144,3,"<CITATION>Touching your first Author, Tertullian, (in the first place cited by you) hee demonstrates two wayes how to discerne the Church: first, by shew∣ing some Apostle or Apostolicall person to have founded it; next, by the conformity of the do∣ctrine to the Apostles: and in his third book against Marcion (which is your second citation) hee hath nothing at all for your purpose."
B14661,153,93,"After these severall passages you returne againe to your first Author Tertullian,<CITATION> and with him you conclude; where it shall appeare that there is the truth of Christian discipline and faith, there shall bee the truth of Scriptures and Expositions."
B14661,266,357,"The Epistle of St. Jude was cited by Dionysius Areopagita by the name of Jude the Apostle, within seventie yeares after Christ;<CITATION> by Tertullian within two hundred yeares after Christ; by Origen and Cyprian within two hundred and fiftie yeares after Christ."
B14661,268,673,"Ire∣naeus saith, this Revelation was manifested unto St. John, and seene of him but a little before his time; and this was an hundred and eightie yeares after Christ.<CITATION> Tertullian, amongst other things, accuseth Cerdon and Marcion of heresies, for rejecting the Revelation; and this was two hundred yeares after Christ."
B14661,339,79,"In the third Age, Tertullian paraphrasing upon the words of Christ,<CITATION> The flesh profiteth nothing: (saith) It is the Spirit that quickeneth, the flesh profi∣teth nothing, (namely) to quicken: your Tertullian printed at Paris, hath quite perverted the meaning of the Father, and causeth him to speake flt contra∣ry both to himselfe, and to the sense of Christ, in these words: The flesh profiteth nothing (but) to quicken."
B14661,565,1314,"I beleeve all things which are contained in the Scrip∣tures,<CITATION> and nothing contrary or besides them as matter of faith necessary to salvation: I beleeve the holy Ca¦tholicke Church."
B14661,694,308,"c. 15.Vincentius Lyrinensis, who was living 400. yeeres after the Apostles time, complaines that cer∣taine in his dayes did bring in errors secretly, which a man (saith he) cannot soone finde out, nor easily con∣demne.<CITATION> The Serpent hides himselfe as much as hee can (saith Tertullian) and sheweth his chiefe skill in wreathing himselfe into folds, and in thrusting him∣selfe into dark and blinde holes: Such is the nature of false teachers, they seeke nothing more (saith the same  Author) than to hide that which they preach,Idem c. 1. if yet they may be said to preach that they hide."
B14661,700,83,"Tertullian (say you) hath this Rule for discer∣ning heresie from truth,<CITATION> That which goeth before is truth, and that which commeth after is errour."
B14661,794,1017,"Tertullian obraideth the Pagans, That in their owne consciences they knew well enough, that the Gods which they wor∣shipped were but men, that it was to be proved in what places they were borne, where they had lived,<CITATION> and left a remembrance of their workes, where they were buried: and may not the like be proved by many of your Saints which you worship in your Church?"
B14661,898,205,"And this you would inferre from Tertullian, That as out of the mild, fat, and profitable Olive,<CITATION> the sower bastard Olive grow∣eth; so have errors fructified out of the true Church, but became wild by untruth and lying, degenerating from the graine of truth, and so not yours; and this doth fully answer the matter (say you.)"
B14661,1001,45,"As<CITATION> Tertullian draweth an argu∣ment to prove the sincerity and holinesse of the Christian Religion from the barbarous decree of wicked Nero against the professours thereof; it must needs, saith hee, bee singular good which that damned monster condemnes: so if any man peruse the Authours censured, and the passages expunged in the Index expurgatorius, hee shall find them to be of speciall note, and singular use."
B14661,1416,526,"It is true that wee have beene oft told by Papists, that we ought to make a diffe∣rence betweene Image-worship, and Idoll-wor∣ship: but it is as true that this is a distinction without difference, which hath beene a hundred times refuted by all those who have entred into lists with Papists about the question in hand, and did not the Iesuit arme his forehead with the me∣tall of his images, he would blush to say that the texts alledged by the Knight make against idols,<CITATION> and not at all against images; for the first text, Levit."
B14661,1424,438,"But on the contrarie, it is so evident, that the second com∣mandement in the Decalogue is not ceremoniall,<CITATION> and positive, but morall, that not only the anci∣cient Fathers; but their great Cardinall is forced to confesse as much; nay, he is so zealous in the point that he taketh Peresius, Catharinus, and all such Romanists to taske, as affirme the second Commandement to bee juris positivi, and solid∣ly proveth out of Irenaeus, Cyprian, and S. Austine, that it is a morall, and consequently bindeth us as strict as the Iewes."
B14661,1460,388,"Whereunto wee may farther adde, that the Cherubins were not made publikely to bee seene and gazed upon by the people: but were kept in the holy place whither the Priests only resorted; neither were they worshipped by the  Priests, as Lyra (cited by the Iesuit) who was himselfe a Iew at the first, and well knew their practice, professeth, the Iewes, saith he, worshipped not the Arke nor the Cherubins, nor the mercy seate, but the true God which promised to helpe them, neither were they set up in the Temple for adoration, but for ornament,<CITATION> as Azorius convinced by evi∣dence of truth acknowledgeth, saying, the Che∣rubins were not painted or engraven on the Arke, to the end they might bee adored, but only to adorne and beautifie the Tabernacle, and more fully to ex∣presse the majestie of God, with whom Lorinus and Vasquez accord, concerning the Cherubins made by the command of God; and other images in Solomons Temple, wee must say that they were there as appendices and additions for the adorning of something else, not set forth by themselves in a manner fit for adoration; which it is manifest that the Iewes never exhibited to them, both which Tertullian teacheth."
B14661,1523,98,"The consent of Doctours of the Catholique  Church cannot more erre in one time then another, the authority of the Church, and assistance of the  Holy Ghost being alwayes the same, no lesse in one time then another,<CITATION> and Tertullians rule having still place, as well in one age as another, that which is the same amongst many, is not errour but a tra∣dition."
B14661,1578,338,"But Tertullian by many understandeth not the practise of some particular Churches,<CITATION> much lesse of factious per∣sons of one Sect, but the generall and uniforme doctrine and practise of the whole Church as his words in the same Chapter, quoted by the Ie∣suit declare."
B14661,1778,593,"Desperation; because by them their heresie was most apparantly con∣futed.<CITATION> What was the reason why the Gnosticks and Valentinians disparage the Scriptures, saying, that They were not of authoritie, and the truth could not be found out of them by those who were ig∣norant of Tradition?"
B14661,2132,164,This is the death which<CITATION> Tertullian extolleth; andClimach.
A09013,140,72,"Which Spring <CITATION> is the very resurrection of the Yeare, and Christs resurrection falleth out well with that time."
A78144,386,196,"Lastly, consider the motive in the text, your labour is never in vain in the Lord; though you find ill reward for it in the world, you shall finde glorious reward in God: Its <CITATION> merchandise is better then the merchandise of silver, and the gain thereof then fine gold."
A57376,200,207,"Tertullian said ex∣cellently; The Confidence of Christians, is the Resurrection of the Dead<CITATION> But the Apostle Paul most sweetly; —That which thou sowest, is not quickned except it die."
A40081,294,35,"Per∣vicaciae nullum opposuit remedium Deus.<CITATION> But I de∣clare farther, that if I had refused to certifie what I knew to be true of this Man, I had not only been Vnjust, but highly Dis-ingenuous."
A61685,239,201,"And Tertullian saith <CITATION> Babylon in St. John is the figure of Rome, as being like that, a great City, proud of its dominion, and a destroyer of the Saints of God."
A61685,577,1008,"<CITATION> These and many more such like calumnies we meet wth in Eusebius, and other Ecclesistical Hystorians; by which the hearts of the Common people were set against Christianity, and the Emperours and other inferiour Governours incensed a∣gainst the Professors of it."
A87151,145,794,"Shall our unbelieving hearts not onely impute Lying to him, but put Perjury upon him also?<CITATION> Hath not he sworne, that Wee shall not secke him in vaine?"
A43682,70,313,"Now because in the several times wherein the seve∣ral Books of the Old and New Testament were writ∣ten, as well as in the Ages since, good men were often prosecuted and pursued by Authoritative orders, for do∣ing  of those things, which God had some way Com∣manded, or for not doing of some things which he had some way or other forbid; therefore the Law-terms for prosecution came in an especial manner to signifie Per∣secution; which indeed is very seldom any thing else, but a <CITATION> Legal, or in case of usurpation, or wresting the Laws, a pretended Legal prosecution under Authori∣ty, for not obeying where God prohibits; for doing of any thing, which God hath any way commanded, or not doing any thing, which he hath any way forbid: as Peter and John said unto the Sanhedrim, Tuis etiam obtemperare∣mus praeceptis nisi instituti le∣gibus Christia∣nis daemonum cultus, & aras semper pollutas sanguine vitaremus."
A43682,104,2150,or that the Sign of the <CITATION> Cross is  now become unlawful in the Office of Baptism?
A43682,108,816,"In those days also, in the pure and Virgin Ages of Christianity, while the Disciples of the Apostles governed the Church, the Bishops silenced and depo∣sed Presbyters, who were not so much as to <CITATION> preach, or administer any Sacrament, without their leave and consent."
A43682,108,1974,"They gave <CITATION> Milk and Hony to drink unto Baptized persons, to signifie, that they were like new-born Babes, who ought to desire the sweet and sincere milk of the Word."
A15104,112,406,"Thus you also see the Scriptures by Augustine, by Origine, and Epiphanius, ap∣plyedde agaynste Christiannes, for the hauing of Images, yea so farre, that by those Scrip∣tures,  they condemne images, mat∣ters in religion for Heretikes: but now between Jdolum, Simulachrum, Similitudinem, or Jmaginem, there is great difference, for Idolnus and Si∣mulacrum, do euer signify the I∣dols & false Gods of the Gentiles, and are not to be applied vnto the i∣mages of Christiās, this is as skil∣full and learned distinction as the rest,<CITATION> and of like truth."
A15104,114,56,"They say this Roodelofte is no monument of Idolatrie,<CITATION> Tertullian telleth vs, that monumentum is anye thing that putteth in minde the me∣mory of thinges not present."
A14262,66,381,"not by way of permission, but of commission; not by way of Deficiency, but of Efficiency; not by way of sufferance,Rom 13.1. but of ordinance: for the powers that are, are ordained of God, and whosoever resisteth the power,<CITATION> resisteth the Ordinance of God."
B27215,143,0,"We have not such a God in the New Testament, as Marcion the Heretick fancied to himself, Qui solis literis prohibet <CITATION> delinquere; who gives no further Check and Restraint to Sin, than by Words and Let∣ters; that fears to condemn what he cannot but dis∣allow, or that hath not power to punish what he hath forbid."
A13205,210,394,"And it is memorable of one of the Kings of France,<CITATION> who (as Beatus Rhe∣nanus records) made this Sta∣tute; that Swearers should haue their mouthes seared with bur∣ning irons."
A01020,949,16,"But to  Elias,<CITATION> Quid agis, Helias?"
A01020,2657,75,"And therefore Saint Austen  sayth, That God neuer permitted that wee should hate our enemie, but his sin;  As thou doost hate the shadow of a figge-tree, or the wall-nut, and yet  regardest  an image that is made of the wood thereof:<CITATION> or as thou  takest the ring of a fire-pan by that part which is cold, and fliest from that  which is hot and will burne thy hands."
A27497,118,491,"9.1. a foun∣taine of teares, to weepe day and night: After some such instructi∣ons as he had desired, he fell up∣on  his knees with a most affecti∣onate prayer, in the acknowled∣ging of Gods Omnipresence and Omniscience, infinite Wisdome and Justice, &c. praying for a fur∣ther sense and sorrow for those sins which he was now about to rip up without any extenuation or concealing, and so set open his heart indeed in a plenary particu∣lar Confession of all his sinnes he could remember from his youth till now, [The heads of which he had for his memory penned,] but with such <CITATION> bitter O lachryma humilis, tua potentia, tuū regaum tri∣bunal iudicis non vereris, inimicorum tuorum ac∣cusationibus silentium imponis, ma∣gis crucias diabolum, quam paena infernalis, vincis invin∣cibilē, ligas omnipoten∣tem, &c. Hi∣eron."
A27497,562,117,"That of our Saviour is observable, that though he was able enough at twelve yeares, yet  he preached not till he was Luke 3.23 Cap: 2.42. thir∣ty, <CITATION> by that perfect age (saith Gre∣gory) implying the perfection of parts requisite to that function, being as S. Chrysostome, Onus angelicis hu∣meris formidandum."
A63825,2114,343,"Possess but thy Soul with Patience, and it <CITATION> will keep thee in longer possession of the frail Tabernacle of thy Body."
A63825,2167,1073,"Happy <CITATION> we, if we were but as patient in God's Service, as too many are in the Devil's drudgery."
A63825,2173,819,"14. yet in extraordinary Stresses and Exigencies, it's not a natural Stoutness, nor a moral Composedness of spirit, but only Christi∣an Faith and Patience, that will be able to keep it up from sinking; so that it's indeed a great commendation of patience, (as Ter∣tullian observes) that these Heathen Grandees affected the Coun∣terfeit of it, as the chief piece of their Bravery; yet in truth (as Cyprian affirms) it was only Insolens affectatae libertatis auda∣cia, <CITATION> & exerti & seminudi pectoris inverecunda jactantia, A vapour∣ing humour rather than any solid settlement of Spirit, because upon no good foundation: Blown up by Pride in themselves, and heartned by Applause of others; and so not able to keep pos∣session of the soul in all Emergencies, though it may be sometimes parient of Loss and Pain, yet usually impatient of Disgrace; so that if cut in that Vein, none bled more deadly."
A63825,2195,83,"But Patience cools such hot Distempers, and being spiritualis <CITATION> incolumitas, (as he calls it) the very health of the Soul, it either prevents or cures such phrensies; keeps the Soul in a due temper, that the Man is still himself; as our Saviour, That his Patience might have its perfect work in his sensible sufferings of the extre∣mity  of his torments, refused that , Mar."
A63825,2216,58,"The Arguments, by which the Ancients much commend this <CITATION> Grace to us, are many."
A02740,1128,2014,"Beatus Rhenanus said,<CITATION> All the old writers, and especiall Ierome himselfe, were little indifferent to mariage: chiefely esteeming virgini∣tie and chastitie."
A88580,393,148,"<CITATION> The Spirit of God is a delicate thing, it must not be injured, no abused, if it be, it wil deal with us as we deal with him."
A86433,139,976,"But <CITATION> I beseech you consider, they are of too Rev."
A86433,176,336,"<CITATION> Hence Ter∣tullian rightly stiles the Philosophers, the patriarchs or heads of haereticks."
A86433,250,639,"Or else they take notice of their e∣gregious Pride and Censoriousnesse, <CITATION> morosity and selfishnesse; stiling their own Conventicles the Elect of God, the Spouse of Christ, the only pure and undefiled one, rejecting all others as polluted creatures, Reprobates, fuel for hell, and the like; as the Euseb."
A02723,679,429,"Thinke so, say so, let your liues say so, acknowledge him in all your graces, if you haue any wisedome, any faith, any patience, any thing at all in you more then nature, giue God the glory therof praise him in your words, praise him in your affections, praise him in your iudge∣ments,<CITATION> praise him in your liues, be more seruice∣able to him more humble before him, more de∣pending on him then euer you were before for that is truely to honour the God of Grace, when wee vse our grace to his honour, and that man doth in∣deed deny God, the author of his graces, and that vseth them not to his glory, and to the setting forth of the riches of his mercy, but to the priding of nature and flesh."
A52857,98,1139,"There are but few things, so little, or so great, either in Art or Nature, which are not willing to take advantage from the meer credit of their Antiquity: in Reli∣gion also the case is clear, That which is first is truest, as<CITATION> Tertullian well observes."
A52857,115,65,"Heresie proceeds from a wilfull wresting and distorting the Scripture: Scripture is either mangled by Hereticks, or put upon the Rack: used as Procrustes used his Guests, either cut off in some part of it, or stretcht too far; and is in∣terpreted by them, as Jonathan shot his arrows, sometimes beyond, sometimes beside, sometimes short of the sence of it: they are so much in love with their own Heretical Opinions, that they will let the Scripture speak no sence but theirs; and (like the Harlot in the Book of Kings) they take their dead and putrefied fancies, and lay them in the Bosom of Scripture: and as Euphra∣nor the Painter, having wearied his Art and Fancy, in drawing the Pictures of the lesser Gods, fail'd and came short in setting out the Majesty of Jupiter; so these men having wearied their Art and skill, in drawing the Pictures of their own little fancies and conceits, fall short of the true interpretation of Scripture; and will not be perswaded, that it hath too much , sublimity, and Majesty in it, to stoop to such low, and mean Phansies, as they would pin and fasten upon it: from whence it comes to pass, that when they find the Scripture run counter to them, rather than submit to it, they will be guilty  of Scripture-Slaughter, as Tertullian calls it;<CITATION> Marcion (sayes he) draws his Sword, and cuts off a part of the Scripture: so that 'tis no wonder that these men who handle the Scripture with such rude and violent hands, force it to look which way they would have it; it being no hard thing for a man of parts, who is resolved never to be divorc'd from an espoused Opinion, to find some places of Scripture, which by skil∣full handling, will be perswaded to cast a fa∣vourable countenance upon it."
A94071,266,638,"12.35. the regenerate part in a man will be continually expelling corruption: he doth daily wash his feet, and is as a bone dislocated, till he be again reconciled to God, after he hath sinned against him: for he saith, It was better with me when I had peace of conscience then now; when the Lord called me to communion: but sin hath separated between me and God: and therefore in regard of his daily failings also, as well as committing any gross act of sin, he looks upon him∣self as Turtullian doth, as nulli rei nisi paenitentiae natus;<CITATION> it is with him as it is with a man in a swound, whilest his soul is in him, there is a principle that will bring him to life again: but if a man be dead, it is not so: there is no inward working in him, because an inward principle is wanting."
A94071,564,407,"Here we have also the causes of the Churches blackness, which is the Sun in general: it was not natu∣ral and blackness that grew out of her self, but from the Churches adversaries: the Sun hath lookt upon me, persecution hath scorcht me; but yet it was not only from enemies without, though it is true; as the Lilly amongst thorns, so is my love amongst the daughters, tot hostes, quot extranci:<CITATION> but it is from those of the same family; the Churches enemies are those of her own  house, my mothers children; matris filios, non patris vocat: men born in the same Church, and claiming the same interest in the Church with the true members; qui ma∣xime conjuncti videbantur qui sese Ecclesiae nomine vendi∣tant;Mercer."
A42049,113,9,<CITATION>1.
A42049,147,973,"a double row of Teeth, like so many Pali¦sadoes, or little Pike-men, to keep in the Tongue:<CITATION> and yet notwithstanding, David thinks all this guard too weak, and his Tongue too strong; and therefore doth thus petition his God yet once again, Keep thou the door of my lips."
A23715,390,57,"It serves the use I am to make of this, that 'tis here recorded, but withall Heathen d<CITATION> Hi∣storians and Chronologers bear witness to it: for when they relate that in the 4th year of the 202 Olympiad, the year that is assign'd to Christ's death, there was such a great Eclipse as never had bin, day at noon turn'd into night, the stars appearing, and earthquakes as far as Bythynia, since 'tis apparent by the motions of the Heavens and the calculations of Astronomy, there could be none such then according to the course of nature, it must be this the Gospel speaks of."
A23715,643,12,"And in the 3d, it was the like, when Miracles they say were not<CITATION> yet ceast, yet sure the greatest was the constancy of Christians in adhering to this book & patience in suffering for it."
A23715,647,35,"l. 5. c. 29.sands on the sea shore almost as easy to be num∣bred as the Martyrs of that age; what by<CITATION> Valeri∣an, Decius, Maximinus and Severus, but especially byEuseb."
A42870,743,17,"They did pray, for them, Vitam prolixam, Imperium securum,  domum tutam,<CITATION> exercitus fortes, senatum fidelem, populum probum, orbem quietum; Long Life, a se∣cure Government, a safe House, valiant Armies, wise Counsellors, a Loyal People, a peaceable World."
A42045,121,49," So great an esteem had the people for them, that <CITATION> Tertullian tels us Magos Reges fore habuit Oriens, The Eastern nations did commonly elect their Kings out of their Magicians."
A42045,191,43,"4. p. 112.Nazianzene tels us, , It  declared the Advent and Presence of Christ <CITATION> Wherefore St. Cyprian calleth it, Parvuli nati In∣dex: and so Tertullian, Index & dux: and Origen stile it, ."
A34075,77,179,"And though the Primitive Chri∣stians refused to Swear by the Emperors Genius,  or by any of the Daemons, since thereby they had acknowledged them to be gods; yet Tertullian saith expresly, But we also swear, By the Emperors Safety <CITATION>, that is, by God, who is the Author of it."
A34075,93,804,"I am sure Tertullian reckons these kind of Oaths to be one sort of Idola∣try <CITATION>; and the Custom is both foolish and impious, Foolish, because they swear by that which is less, or not greater than themselves, which neither knows if they Forswear, nor can punish their Perjury; Impious, because it gives Divine honour to a Creature: a Sin so gross that the later Rabbins do condemn it, and one of them says, He that swears by any thing besides the Name of God, shall be rooted out of the World Moses Mikotzi."
A34075,135,1204,"And what∣ever be the Principle it springs from, yea, and whatever event it have as to the Party Accused, the Perjur'd Man devotes himself to all the Curses in Gods Book, and cuts himself off from all hope of the Divine Help for ever; and therefore the Old Romans allotted no Human Punishment for this Sin, but left the Criminal to the more terrible Vengeance of the gods, who were most directly affronted by it <CITATION>; the Greeks believed, it brought ruine and destruction to the Man, and all his Posterity Hesiod."
A51602,109,220,"For even he that gives an offence to his brother, doth build him up some way: he destroyes him and pulls him down in goodnesse,<CITATION> but he builds him up and sets him forward in evil."
A03549,432,281,<CITATION>
A69196,529,658,As<CITATION> TertullianAug.
A69196,533,228,"Thus hauing proued by the au∣thoritie of sacred Scriptures that this sinne is irremissible, and answe∣red such obiections as haue bin made against my proofe, I might al∣so confirme the same by many testi∣monies of the ancient<CITATION> Fathers, be∣sides those which haue already beene produced, but I haste to that point which I haue euer affected, and in the beginning promised and pro∣pounded, namely, the reconciling of diuersity in opinion."
A41017,6244,0,"thither no man goes in peace, neither did ever yet any Jew, <CITATION> or Christian so rub his forehead, or rather arm it with brass; as to affirm that the soul of Abraham in whom all generations of the earth were blessed, was in Hell; shall we then send him to the Rabbins Limbus, or the Popish purgatory, or the ancient Fathers, occulta receptaula, hidden receptacles, or unknown places; wherein Tertullian conceiveth, that the souls of the faithful departed, resemble those among the Romans, who stood for offices, and the day of the election, while the voyces were in calculation, expected in a white gown, whether they were chosen  Saint Austin, also is very express for these hidden Cells; from the death of  the last Resurrection, the souls are bestowed in hidde,  as every  worthy either rest or pain."
A41017,6682,0,"Which Text <CITATION> Olympiodorus thus illustrateth, in whatsoever place therefore, whether of light or of darkness; whether in the work of wickedness, or of vertue, a man is taken at his death, in that degree and rank doth he remain either in light with the just, and Christ the King of all, or in darkness with the wicked, and Prince of the world."
A41017,7055,0,"<CITATION> Therefore it is that so many believe there is no God, saith Tertullian, quia seculo iratum, tam diu nesciunt, because they do not see that God is angry with the World; they feel not the wrath of God, therefore they conclude he is no God; and as long as God holds off from punishing, they hold off from pray∣ing."
A41017,7528,0,"How he was set for a sign, which was and should be <CITATION> spoken against, , for a signe of contradiction, he should be as a common mark, whereat the arrows of re∣proach shall be fully shot: s 1  Bishop Hall in Para∣phr: Piscator & Fransiscus Lucas."
A59764,62,1104,"But as in the Parable, so likewise here, the Husbandman had no sooner sown good Seed in his Field, but the Enemy came and cast on Tares: for the rooting up whereof, St Paul composed this Epistle; an Epistle here∣upon so full of bitter reproofs,<CITATION> as that Tertullian deems it to be totam conscriptam, written all over from the beginning to the end, non Atramento sed Felle, not with Ink, but Gall."
A59764,78,929,"Whereas in the New it is to be read, that our blessed Savior, whom Ignatius is not afraid to call ;<CITATION> and after him too Tertullian, Au∣thenticum Dei Patris Pontificem, all other Bishops being, as it should seem, but Copies onely taken from him; like one of that Order licenceth the Twelve, together with the Seventy, to Preach the Gospel; until at last, immediately before his ascension, lifting up his hands and blessing the Apostles, Luke 24.51.Aug."
A59764,103,158,"And indeed who knows not, how the Ear of Autho∣rity may easily be abused in her Informations, con∣cerning such Particulars as lye remote, distant from her?<CITATION> since that all Allegations passing per Aurium & Lin∣guarum Traduces (as Tertullian phraseth it) through the hear-say of divers Tongues and Ears; like Waters running through Mines of a several nature, loose usual∣ly their own genuine relish, changing their taste now for the better, and now again for the worse, by having a strong tang ever of that Man's disposition who at the last hand relates them."
