ESV,text,Parallel,version,verse_text,rank,prediction,toCheck,correction
Numbers 30.11,"Numbers 30.11 and her husband heard of it and said nothing to her and did not oppose her, then all her vows shall stand, and every pledge by which she bound herself shall stand.",Numbers 30.13,Vulgate,"Numbers 30.13 Sin autem extemplo contradixerit, non tenebitur promissionis rea: quia maritus contradixit, et Dominus ei propitius erit.",0.0,False,False,
Numbers 30.11,"Numbers 30.11 and her husband heard of it and said nothing to her and did not oppose her, then all her vows shall stand, and every pledge by which she bound herself shall stand.",Numbers 30.13,Douay-Rheims,"Numbers 30.13 But if forthwith he gainsay it, she shall not be bound by the promise: because her husband gainsaid it, and the Lord will be merciful to her.",1.0,False,False,
Numbers 30.11,"Numbers 30.11 and her husband heard of it and said nothing to her and did not oppose her, then all her vows shall stand, and every pledge by which she bound herself shall stand.",Numbers 30.11,Vulgate,"Numbers 30.11 Uxor in domo viri cum se voto constrinxerit et juramento,",4.0,False,False,
Numbers 30.11,"Numbers 30.11 and her husband heard of it and said nothing to her and did not oppose her, then all her vows shall stand, and every pledge by which she bound herself shall stand.",Numbers 30.9,Vulgate,"Numbers 30.9 Sin autem audiens statim contradixerit, et irritas fecerit pollicitationes ejus, verbaque quibus obstrinxerat animam suam, propitius erit ei Dominus.",2.0,False,False,
Numbers 30.11,"Numbers 30.11 and her husband heard of it and said nothing to her and did not oppose her, then all her vows shall stand, and every pledge by which she bound herself shall stand.",Numbers 30.10,Vulgate,"Numbers 30.10 Vidua et repudiata quidquid voverint, reddent.",3.0,False,False,
Numbers 30.12,"Numbers 30.12 But if her husband makes them null and void on the day that he hears them, then whatever proceeds out of her lips concerning her vows or concerning her pledge of herself shall not stand. Her husband has made them void, and the LORD will forgive her.",Numbers 30.11,Wycliffe,"Numbers 30.11 Whanne a wijf in the hous of hir hosebonde byndith hir silf bi a vow and an ooth,",4.0,False,False,
Numbers 30.12,"Numbers 30.12 But if her husband makes them null and void on the day that he hears them, then whatever proceeds out of her lips concerning her vows or concerning her pledge of herself shall not stand. Her husband has made them void, and the LORD will forgive her.",Numbers 30.12,Wycliffe,"Numbers 30.12 if the hosebonde herith, and is stille and ayenseith not the biheest, sche schal yelde, what euer thing sche bihiyte.",3.0,False,False,
Numbers 30.12,"Numbers 30.12 But if her husband makes them null and void on the day that he hears them, then whatever proceeds out of her lips concerning her vows or concerning her pledge of herself shall not stand. Her husband has made them void, and the LORD will forgive her.",Numbers 30.13,Wycliffe,"Numbers 30.13 Sotheli if the hosebonde ayenseide anoon, sche schal not be holdun gilti of biheest, for the hosebonde ayenseide, and the Lord schal be merciful to hir.",2.0,True,False,
Numbers 30.12,"Numbers 30.12 But if her husband makes them null and void on the day that he hears them, then whatever proceeds out of her lips concerning her vows or concerning her pledge of herself shall not stand. Her husband has made them void, and the LORD will forgive her.",Numbers 30.14,Wycliffe,"Numbers 30.14 If sche avowith, and byndith hir silf bi an ooth, that sche turmente hir soule bi fastyng, ethir bi abstynence of othere thingis, it schal be in the doom of the hosebonde, that sche do, ether do not.",1.0,False,False,
Numbers 30.12,"Numbers 30.12 But if her husband makes them null and void on the day that he hears them, then whatever proceeds out of her lips concerning her vows or concerning her pledge of herself shall not stand. Her husband has made them void, and the LORD will forgive her.",Numbers 30.10,Wycliffe,"Numbers 30.10 A widewe, and a womman forsakun of hir hosebonde, schulen yelde, what euer thing thei avowen.",0.0,False,False,
Numbers 30.14,"Numbers 30.14 But if her husband says nothing to her from day to day, then he establishes all her vows or all her pledges that are upon her. He has established them, because he said nothing to her on the day that he heard of them.",Numbers 30.12,Vulgate,"Numbers 30.12 si audierit vir, et tacuerit, nec contradixerit sponsioni, reddet quodcumque promiserat.",1.0,False,True,
Numbers 30.14,"Numbers 30.14 But if her husband says nothing to her from day to day, then he establishes all her vows or all her pledges that are upon her. He has established them, because he said nothing to her on the day that he heard of them.",Numbers 30.12,Wycliffe,"Numbers 30.12 if the hosebonde herith, and is stille and ayenseith not the biheest, sche schal yelde, what euer thing sche bihiyte.",2.0,False,True,
Numbers 30.14,"Numbers 30.14 But if her husband says nothing to her from day to day, then he establishes all her vows or all her pledges that are upon her. He has established them, because he said nothing to her on the day that he heard of them.",Numbers 30.14,Vulgate,"Numbers 30.14 Si voverit, et juramento se constrinxerit, ut per jejunium, vel ceterarum rerum abstinentiam affligat animam suam, in arbitrio viri erit ut faciat, sive non faciat.",,False,True,
Numbers 30.14,"Numbers 30.14 But if her husband says nothing to her from day to day, then he establishes all her vows or all her pledges that are upon her. He has established them, because he said nothing to her on the day that he heard of them.",Numbers 30.13,Vulgate,"Numbers 30.13 Sin autem extemplo contradixerit, non tenebitur promissionis rea: quia maritus contradixit, et Dominus ei propitius erit.",2.0,False,True,
Numbers 30.14,"Numbers 30.14 But if her husband says nothing to her from day to day, then he establishes all her vows or all her pledges that are upon her. He has established them, because he said nothing to her on the day that he heard of them.",Numbers 30.14,Wycliffe,"Numbers 30.14 If sche avowith, and byndith hir silf bi an ooth, that sche turmente hir soule bi fastyng, ethir bi abstynence of othere thingis, it schal be in the doom of the hosebonde, that sche do, ether do not.",,False,True,
Numbers 30.14,"Numbers 30.14 But if her husband says nothing to her from day to day, then he establishes all her vows or all her pledges that are upon her. He has established them, because he said nothing to her on the day that he heard of them.",Numbers 30.16,Douay-Rheims,"Numbers 30.16 But if he gainsay it after that he knew it, he shall bear her iniquity.",2.0,False,False,
Numbers 30.14,"Numbers 30.14 But if her husband says nothing to her from day to day, then he establishes all her vows or all her pledges that are upon her. He has established them, because he said nothing to her on the day that he heard of them.",Numbers 30.12,Douay-Rheims,"Numbers 30.12 If her husband hear, and hold his peace, and doth not disallow the promise, she shall accomplish whatsoever she had promised.",1.0,True,False,
Numbers 30.14,"Numbers 30.14 But if her husband says nothing to her from day to day, then he establishes all her vows or all her pledges that are upon her. He has established them, because he said nothing to her on the day that he heard of them.",Numbers 30.15,Douay-Rheims,"Numbers 30.15 But if the husband hearing it hold his peace, and defer the declaring his mind till another day: whatsoever she had vowed and promised, she shall fulfill: because immediately as he heard it, he held his peace.",0.0,True,False,
Numbers 30.14,"Numbers 30.14 But if her husband says nothing to her from day to day, then he establishes all her vows or all her pledges that are upon her. He has established them, because he said nothing to her on the day that he heard of them.",Numbers 30.15,Vulgate,"Numbers 30.15 Quod si audiens vir tacuerit, et in alteram diem distulerit sententiam, quidquid voverat atque promiserat, reddet: quia statim ut audivit, tacuit.",0.0,False,True,
Numbers 30.14,"Numbers 30.14 But if her husband says nothing to her from day to day, then he establishes all her vows or all her pledges that are upon her. He has established them, because he said nothing to her on the day that he heard of them.",Numbers 30.13,Wycliffe,"Numbers 30.13 Sotheli if the hosebonde ayenseide anoon, sche schal not be holdun gilti of biheest, for the hosebonde ayenseide, and the Lord schal be merciful to hir.",4.0,False,True,
Numbers 30.14,"Numbers 30.14 But if her husband says nothing to her from day to day, then he establishes all her vows or all her pledges that are upon her. He has established them, because he said nothing to her on the day that he heard of them.",Numbers 30.16,Wycliffe,"Numbers 30.16 Forsothe if the hosebonde ayenseide aftir that he wiste, he schal bere his wickidnesse. These ben the lawis, which the Lord ordeynede to Moyses bitwixe the hosebonde and the wijf, bitwixe the fadir and the douytir, which is yit in the age of a damysel, that is, not yit maried, ether which dwellith in the hows of the fadir.",1.0,False,True,
Numbers 30.14,"Numbers 30.14 But if her husband says nothing to her from day to day, then he establishes all her vows or all her pledges that are upon her. He has established them, because he said nothing to her on the day that he heard of them.",Numbers 30.15,Wycliffe,"Numbers 30.15 That if the hosebonde herith, and is stille, and delaieth the sentence in the tother dai, sche schal yelde what euer thing sche avowide and bihiyte, for he was stille, anoon as he herde.",0.0,False,True,
Numbers 30.14,"Numbers 30.14 But if her husband says nothing to her from day to day, then he establishes all her vows or all her pledges that are upon her. He has established them, because he said nothing to her on the day that he heard of them.",Numbers 30.14,Douay-Rheims,"Numbers 30.14 If she vow and bind herself by oath, to afflict her soul by fasting, or abstinence from other things, it shall depend on the will of her husband, whether she shall do it, or not do it.",,False,False,
Numbers 30.3,"Numbers 30.3 If a woman vows a vow to the LORD and binds herself by a pledge, while within her father's house in her youth,",Numbers 30.3,Douay-Rheims,"Numbers 30.3 If any man make a vow to the Lord, or bind himself by an oath: he shall not make his word void but shall fulfill all that he promised.",,False,True,
Numbers 30.3,"Numbers 30.3 If a woman vows a vow to the LORD and binds herself by a pledge, while within her father's house in her youth,",Numbers 30.4,Douay-Rheims,"Numbers 30.4 If a woman vow any thing, and bind herself by an oath, being in her father’s house, and but yet a girl in age: if her father knew the vow that she hath promised, and the oath wherewith she hath bound her soul, and held his peace, she shall be bound by the vow:",0.0,False,True,
Numbers 30.3,"Numbers 30.3 If a woman vows a vow to the LORD and binds herself by a pledge, while within her father's house in her youth,",Numbers 30.4,Wycliffe,"Numbers 30.4 If a womman which is in the hows of hir fadir, and is yit in the age of a damysel, that is, not yit weddid, avowith ony thing, ethir byndith hir silf bi an ooth, if the fadir knowith the avow, which sche bihiyte, and the ooth bi which sche boond hir soule, and he is stille, sche schal be gilti of the ooth, that is, boundun bi the ooth;",0.0,False,True,
Numbers 30.3,"Numbers 30.3 If a woman vows a vow to the LORD and binds herself by a pledge, while within her father's house in her youth,",Numbers 30.3,Wycliffe,"Numbers 30.3 ethir byndith hym silf bi an ooth, he schal not make voide his word, but he schal fille al thing which he bihiyte.",,False,True,
Numbers 30.5,"Numbers 30.5 But if her father opposes her on the day that he hears of it, no vow of hers, no pledge by which she has bound herself shall stand. And the LORD will forgive her, because her father opposed her.",Numbers 30.5,Wycliffe,"Numbers 30.5 what euer thing sche bihiyte and swoor, sche schall fille in werk.",,False,False,
Numbers 30.5,"Numbers 30.5 But if her father opposes her on the day that he hears of it, no vow of hers, no pledge by which she has bound herself shall stand. And the LORD will forgive her, because her father opposed her.",Numbers 30.6,Vulgate,"Numbers 30.6 Sin autem statim ut audierit, contradixerit pater: et vota et juramenta ejus irrita erunt, nec obnoxia tenebitur sponsioni, eo quod contradixerit pater.",0.0,True,False,
Numbers 30.5,"Numbers 30.5 But if her father opposes her on the day that he hears of it, no vow of hers, no pledge by which she has bound herself shall stand. And the LORD will forgive her, because her father opposed her.",Numbers 30.4,Vulgate,"Numbers 30.4 Mulier si quippiam voverit, et se constrinxerit juramento, quæ est in domo patris sui, et in ætate adhuc puellari: si cognoverit pater votum quod pollicita est, et juramentum quo obligavit animam suam, et tacuerit, voti rea erit:",1.0,False,False,
Numbers 30.5,"Numbers 30.5 But if her father opposes her on the day that he hears of it, no vow of hers, no pledge by which she has bound herself shall stand. And the LORD will forgive her, because her father opposed her.",Numbers 30.7,Vulgate,"Numbers 30.7 Si maritum habuerit, et voverit aliquid, et semel de ore ejus verbum egrediens animam ejus obligaverit juramento:",2.0,False,False,
Numbers 30.5,"Numbers 30.5 But if her father opposes her on the day that he hears of it, no vow of hers, no pledge by which she has bound herself shall stand. And the LORD will forgive her, because her father opposed her.",Numbers 30.3,Vulgate,"Numbers 30.3 Si quis virorum votum Domino voverit, aut se constrinxerit juramento: non faciet irritum verbum suum, sed omne quod promisit, implebit.",4.0,False,False,
Numbers 30.5,"Numbers 30.5 But if her father opposes her on the day that he hears of it, no vow of hers, no pledge by which she has bound herself shall stand. And the LORD will forgive her, because her father opposed her.",Numbers 30.5,Vulgate,"Numbers 30.5 quidquid pollicita est, et juravit, opere complebit.",,False,False,
Numbers 30.5,"Numbers 30.5 But if her father opposes her on the day that he hears of it, no vow of hers, no pledge by which she has bound herself shall stand. And the LORD will forgive her, because her father opposed her.",Numbers 30.3,Wycliffe,"Numbers 30.3 ethir byndith hym silf bi an ooth, he schal not make voide his word, but he schal fille al thing which he bihiyte.",3.0,False,False,
Numbers 30.5,"Numbers 30.5 But if her father opposes her on the day that he hears of it, no vow of hers, no pledge by which she has bound herself shall stand. And the LORD will forgive her, because her father opposed her.",Numbers 30.7,Wycliffe,"Numbers 30.7 If sche hath an hosebonde, and avowith ony thing, and a word goynge out of hir mouth onys byndith hir soule with an ooth,",2.0,False,False,
Numbers 30.5,"Numbers 30.5 But if her father opposes her on the day that he hears of it, no vow of hers, no pledge by which she has bound herself shall stand. And the LORD will forgive her, because her father opposed her.",Numbers 30.4,Wycliffe,"Numbers 30.4 If a womman which is in the hows of hir fadir, and is yit in the age of a damysel, that is, not yit weddid, avowith ony thing, ethir byndith hir silf bi an ooth, if the fadir knowith the avow, which sche bihiyte, and the ooth bi which sche boond hir soule, and he is stille, sche schal be gilti of the ooth, that is, boundun bi the ooth;",1.0,False,False,
Numbers 30.5,"Numbers 30.5 But if her father opposes her on the day that he hears of it, no vow of hers, no pledge by which she has bound herself shall stand. And the LORD will forgive her, because her father opposed her.",Numbers 30.6,Wycliffe,"Numbers 30.6 Forsothe if the fadir ayenseide anoon as he herde, bothe the vowis and oothis of hir schulen be voide, and sche schal not be holdun boundun to the biheeste, for the fadir ayenseide.",0.0,True,False,
Numbers 30.6,"Numbers 30.6 If she marries a husband, while under her vows or any thoughtless utterance of her lips by which she has bound herself,",Numbers 30.8,Geneva,"Numbers 30.8 If her husband heard it, and holdeth his peace concerning her, the same day he heareth it, then her vowe shall stande, and her bondes wherewith she bindeth her selfe shall stand in effect.",1.0,False,False,
Numbers 30.6,"Numbers 30.6 If she marries a husband, while under her vows or any thoughtless utterance of her lips by which she has bound herself,",Numbers 30.7,Geneva,"Numbers 30.7 And if she haue an husband when she voweth or pronounceth ought with her lips, wherewith she bindeth her selfe,",0.0,True,False,
Numbers 30.6,"Numbers 30.6 If she marries a husband, while under her vows or any thoughtless utterance of her lips by which she has bound herself,",Numbers 30.6,Geneva,"Numbers 30.6 But if her father disallow her the same day that he heareth all her vowes and bondes, wherewith she hath bound her selfe, they shall not bee of value, and the Lord will forgiue her, because her father disallowed her.",3.0,False,False,
Numbers 30.6,"Numbers 30.6 If she marries a husband, while under her vows or any thoughtless utterance of her lips by which she has bound herself,",Numbers 30.5,Geneva,"Numbers 30.5 And her father heare her vowe and bonde, wherewith she hath bound her selfe, and her father hold his peace concerning her, then all her vowes shall stande, and euery bonde, wherewith she hath bound her selfe, shall stand.",4.0,False,False,
Numbers 30.6,"Numbers 30.6 If she marries a husband, while under her vows or any thoughtless utterance of her lips by which she has bound herself,",Numbers 30.4,Geneva,"Numbers 30.4 If a woman also vow a vow vnto the Lord, and binde her selfe by a bonde, being in her fathers house, in the time of her youth,",2.0,False,False,
Numbers 30.7,"Numbers 30.7 and her husband hears of it and says nothing to her on the day that he hears, then her vows shall stand, and her pledges by which she has bound herself shall stand.",Numbers 30.8,Vulgate,"Numbers 30.8 quo die audierit vir, et non contradixerit, voti rea erit, reddetque quodcumque promiserat.",0.0,True,False,
Numbers 30.7,"Numbers 30.7 and her husband hears of it and says nothing to her on the day that he hears, then her vows shall stand, and her pledges by which she has bound herself shall stand.",Numbers 30.7,Vulgate,"Numbers 30.7 Si maritum habuerit, et voverit aliquid, et semel de ore ejus verbum egrediens animam ejus obligaverit juramento:",3.0,False,False,
Numbers 30.7,"Numbers 30.7 and her husband hears of it and says nothing to her on the day that he hears, then her vows shall stand, and her pledges by which she has bound herself shall stand.",Numbers 30.5,Vulgate,"Numbers 30.5 quidquid pollicita est, et juravit, opere complebit.",4.0,False,False,
Numbers 30.7,"Numbers 30.7 and her husband hears of it and says nothing to her on the day that he hears, then her vows shall stand, and her pledges by which she has bound herself shall stand.",Numbers 30.9,Vulgate,"Numbers 30.9 Sin autem audiens statim contradixerit, et irritas fecerit pollicitationes ejus, verbaque quibus obstrinxerat animam suam, propitius erit ei Dominus.",2.0,False,False,
Numbers 30.7,"Numbers 30.7 and her husband hears of it and says nothing to her on the day that he hears, then her vows shall stand, and her pledges by which she has bound herself shall stand.",Numbers 30.6,Vulgate,"Numbers 30.6 Sin autem statim ut audierit, contradixerit pater: et vota et juramenta ejus irrita erunt, nec obnoxia tenebitur sponsioni, eo quod contradixerit pater.",1.0,False,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.7,Douay-Rheims,"Numbers 30.7 If she have a husband, and shall vow any thing, and the word once going out of her mouth shall bind her soul by an oath:",2.0,False,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.8,Douay-Rheims,"Numbers 30.8 The day that her husband shall hear it, and not gainsay it, she shall be bound to the vow, and shall give whatsoever she promised.",1.0,False,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.10,Douay-Rheims,"Numbers 30.10 The widow, and she that is divorced, shall fulfill whatsoever they vow.",0.0,True,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.9,Douay-Rheims,"Numbers 30.9 But if as soon as he heareth he gainsay it, and make her promises and the words wherewith she had bound her soul of no effect: the Lord will forgive her.",4.0,False,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.11,Vulgate,"Numbers 30.11 Uxor in domo viri cum se voto constrinxerit et juramento,",2.0,False,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.7,Geneva,"Numbers 30.7 And if she haue an husband when she voweth or pronounceth ought with her lips, wherewith she bindeth her selfe,",1.0,False,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.8,Geneva,"Numbers 30.8 If her husband heard it, and holdeth his peace concerning her, the same day he heareth it, then her vowe shall stande, and her bondes wherewith she bindeth her selfe shall stand in effect.",2.0,False,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.7,Vulgate,"Numbers 30.7 Si maritum habuerit, et voverit aliquid, et semel de ore ejus verbum egrediens animam ejus obligaverit juramento:",1.0,False,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.11,Geneva,"Numbers 30.11 And if she vowed in her husbands house, or bound her selfe streightly with an othe,",4.0,False,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.10,Vulgate,"Numbers 30.10 Vidua et repudiata quidquid voverint, reddent.",0.0,True,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.9,Vulgate,"Numbers 30.9 Sin autem audiens statim contradixerit, et irritas fecerit pollicitationes ejus, verbaque quibus obstrinxerat animam suam, propitius erit ei Dominus.",4.0,False,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.8,Vulgate,"Numbers 30.8 quo die audierit vir, et non contradixerit, voti rea erit, reddetque quodcumque promiserat.",3.0,False,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.10,Geneva,"Numbers 30.10 But euery vowe of a widowe, and of her that is diuorced (wherewith she hath bound her selfe) shall stand in effect with her.",0.0,True,False,
Numbers 30.9,"Numbers 30.9 (But any vow of a widow or of a divorced woman, anything by which she has bound herself, shall stand against her.)",Numbers 30.9,Geneva,"Numbers 30.9 But if her husband disallow her the same day that hee heareth it, then shall hee make her vowe which shee hath made, and that that shee hath pronounced with her lips, wherewith shee bound her selfe, of none effect: and the Lord will forgiue her.",3.0,False,False,
Numbers 31.39,"Numbers 31.39 The donkeys were 30,500, of which the LORD's tribute was 61.",Numbers 31.37,Wycliffe,Numbers 31.37 of whiche sixe hundrid fyue and seuenti scheep weren noumbrid in to the part of the Lord;,0.0,False,True,
Numbers 31.39,"Numbers 31.39 The donkeys were 30,500, of which the LORD's tribute was 61.",Numbers 31.37,Vulgate,Numbers 31.37 e quibus in partem Domini supputatæ sunt oves sexcentæ septuaginta quinque:,0.0,False,False,
Numbers 31.39,"Numbers 31.39 The donkeys were 30,500, of which the LORD's tribute was 61.",Numbers 31.40,Wycliffe,"Numbers 31.40 of sixtene thousynde persoones of men, twei and thretti persoones bifelden in to the part of the Lord.",4.0,False,True,
Numbers 31.39,"Numbers 31.39 The donkeys were 30,500, of which the LORD's tribute was 61.",Numbers 31.39,Wycliffe,"Numbers 31.39 two and seuenti oxun, and of thretti thousynde assis and fyue hundryd, oon and sixti assis;",3.0,False,True,
Numbers 31.39,"Numbers 31.39 The donkeys were 30,500, of which the LORD's tribute was 61.",Numbers 31.38,Wycliffe,"Numbers 31.38 and of sixe and thretti thousynde oxun,",2.0,False,True,
Numbers 31.39,"Numbers 31.39 The donkeys were 30,500, of which the LORD's tribute was 61.",Numbers 31.39,Vulgate,"Numbers 31.39 de asinis triginta millibus quingentis, asini sexaginta unus:",3.0,True,False,
Numbers 31.39,"Numbers 31.39 The donkeys were 30,500, of which the LORD's tribute was 61.",Numbers 31.37,Douay-Rheims,"Numbers 31.37 Out of which, for the portion of the Lord, were reckoned six hundred seventy-five sheep.",0.0,False,False,
Numbers 31.39,"Numbers 31.39 The donkeys were 30,500, of which the LORD's tribute was 61.",Numbers 31.40,Vulgate,"Numbers 31.40 de animabus hominum sedecim millibus, cesserunt in partem Domini triginta duæ animæ.",2.0,False,False,
Numbers 31.39,"Numbers 31.39 The donkeys were 30,500, of which the LORD's tribute was 61.",Numbers 31.40,Douay-Rheims,"Numbers 31.40 Out of the sixteen thousand persons, there fell to the portion of the Lord, thirty-two souls.",3.0,False,False,
Numbers 31.39,"Numbers 31.39 The donkeys were 30,500, of which the LORD's tribute was 61.",Numbers 31.39,Douay-Rheims,"Numbers 31.39 Out of the thirty thousand five hundred asses, sixty-one asses:",4.0,True,False,
Numbers 31.39,"Numbers 31.39 The donkeys were 30,500, of which the LORD's tribute was 61.",Numbers 31.38,Vulgate,"Numbers 31.38 et de bobus triginta sex millibus, boves septuaginta et duo:",1.0,False,False,
Numbers 31.39,"Numbers 31.39 The donkeys were 30,500, of which the LORD's tribute was 61.",Numbers 31.38,Douay-Rheims,"Numbers 31.38 And out of the thirty-six thousand oxen, seventy-two oxen:",2.0,False,False,
Numbers 31.45,"Numbers 31.45 and 30,500 donkeys,",Numbers 31.45,AKJV,"Numbers 31.45 And thirtie thousand asses, and fiue hundred:",3.0,True,False,
Numbers 31.45,"Numbers 31.45 and 30,500 donkeys,",Numbers 31.33,AKJV,"Numbers 31.33 And threescore and twelue thousand beeues,",1.0,False,False,
Numbers 31.45,"Numbers 31.45 and 30,500 donkeys,",Numbers 31.44,AKJV,Numbers 31.44 And thirtie and sixe thousand beeues:,0.0,False,False,
Numbers 33.11,Numbers 33.11 And they set out from the Red Sea and camped in the wilderness of Sin.,Numbers 33.11,Wycliffe,"Numbers 33.11 and settiden tentis in the deseert of Syn,",3.0,True,False,
Numbers 33.11,Numbers 33.11 And they set out from the Red Sea and camped in the wilderness of Sin.,Numbers 33.13,Wycliffe,"Numbers 33.13 And thei yeden forth fro Depheca, and settiden tentis in Haluys.",2.0,False,False,
Numbers 33.11,Numbers 33.11 And they set out from the Red Sea and camped in the wilderness of Sin.,Numbers 33.12,Wycliffe,"Numbers 33.12 fro whennus thei yeden out, and camen in to Depheca.",1.0,False,False,
Numbers 33.11,Numbers 33.11 And they set out from the Red Sea and camped in the wilderness of Sin.,Numbers 33.10,Wycliffe,"Numbers 33.10 But also thei yeden out fro thennus, and settiden tentis on the Reed See. And thei yeden forth fro the Reed See,",0.0,False,False,
Numbers 33.12,Numbers 33.12 And they set out from the wilderness of Sin and camped at Dophkah.,Numbers 33.12,Douay-Rheims,"Numbers 33.12 And they removed from thence, and came to Daphca.",4.0,True,False,
Numbers 33.12,Numbers 33.12 And they set out from the wilderness of Sin and camped at Dophkah.,Numbers 33.10,Douay-Rheims,"Numbers 33.10 But departing from thence also, they pitched their tents by the Red Sea. And departing from the Red Sea,",3.0,False,False,
Numbers 33.12,Numbers 33.12 And they set out from the wilderness of Sin and camped at Dophkah.,Numbers 33.11,Douay-Rheims,Numbers 33.11 They camped in the desert of Sin.,0.0,False,False,
Numbers 33.12,Numbers 33.12 And they set out from the wilderness of Sin and camped at Dophkah.,Numbers 33.13,Douay-Rheims,"Numbers 33.13 And departing from Daphca, they camped in Alus.",1.0,False,False,
Numbers 33.12,Numbers 33.12 And they set out from the wilderness of Sin and camped at Dophkah.,Numbers 33.14,Douay-Rheims,"Numbers 33.14 And departing from Alus, they pitched their tents in Raphidim, where the people wanted water to drink.",2.0,False,False,
Numbers 33.15,Numbers 33.15 And they set out from Rephidim and camped in the wilderness of Sinai.,Numbers 33.17,Wycliffe,"Numbers 33.17 And thei yeden forth fro the Sepulcris of Coueytise, and settiden tentis in Asseroth.",1.0,False,False,
Numbers 33.15,Numbers 33.15 And they set out from Rephidim and camped in the wilderness of Sinai.,Numbers 33.16,Wycliffe,"Numbers 33.16 But also thei yeden out of the wildirnesse of Synay, and camen to the Sepulcris of Coueitise.",0.0,False,False,
Numbers 33.15,Numbers 33.15 And they set out from Rephidim and camped in the wilderness of Sinai.,Numbers 33.14,Wycliffe,"Numbers 33.14 And thei yeden forth fro Haluys, and settiden tentis in Raphidyn, where watir failide to the puple to drinke.",2.0,False,False,
Numbers 33.15,Numbers 33.15 And they set out from Rephidim and camped in the wilderness of Sinai.,Numbers 33.13,Wycliffe,"Numbers 33.13 And thei yeden forth fro Depheca, and settiden tentis in Haluys.",3.0,False,False,
Numbers 33.15,Numbers 33.15 And they set out from Rephidim and camped in the wilderness of Sinai.,Numbers 33.15,Wycliffe,"Numbers 33.15 And thei yeden forth fro Raphidyn, and settiden tentis in the deseert of Synai.",4.0,True,False,
Numbers 33.19,Numbers 33.19 And they set out from Rithmah and camped at Rimmon-perez.,Numbers 33.18,Vulgate,Numbers 33.18 Et de Haseroth venerunt in Rethma.,0.0,False,False,
Numbers 33.19,Numbers 33.19 And they set out from Rithmah and camped at Rimmon-perez.,Numbers 33.20,Vulgate,Numbers 33.20 Unde egressi venerunt in Lebna.,1.0,False,False,
Numbers 33.19,Numbers 33.19 And they set out from Rithmah and camped at Rimmon-perez.,Numbers 33.19,Vulgate,"Numbers 33.19 Profectique de Rethma, castrametati sunt in Remmomphares.",,True,False,
Numbers 33.21,Numbers 33.21 And they set out from Libnah and camped at Rissah.,Numbers 33.21,Vulgate,Numbers 33.21 De Lebna castrametati sunt in Ressa.,4.0,True,False,
Numbers 33.21,Numbers 33.21 And they set out from Libnah and camped at Rissah.,Numbers 33.19,Vulgate,"Numbers 33.19 Profectique de Rethma, castrametati sunt in Remmomphares.",3.0,False,False,
Numbers 33.21,Numbers 33.21 And they set out from Libnah and camped at Rissah.,Numbers 33.22,Vulgate,"Numbers 33.22 Egressique de Ressa, venerunt in Ceelatha.",1.0,False,False,
Numbers 33.21,Numbers 33.21 And they set out from Libnah and camped at Rissah.,Numbers 33.20,Vulgate,Numbers 33.20 Unde egressi venerunt in Lebna.,0.0,False,False,
Numbers 33.21,Numbers 33.21 And they set out from Libnah and camped at Rissah.,Numbers 33.23,Vulgate,"Numbers 33.23 Unde profecti, castrametati sunt in monte Sepher.",2.0,False,False,
Numbers 33.27,Numbers 33.27 And they set out from Tahath and camped at Terah.,Numbers 33.26,Vulgate,"Numbers 33.26 Profectique de Maceloth, venerunt in Thahath.",0.0,False,False,
Numbers 33.27,Numbers 33.27 And they set out from Tahath and camped at Terah.,Numbers 33.28,Vulgate,"Numbers 33.28 Unde egressi, fixere tentoria in Methca.",1.0,False,False,
