Unnamed: 0,verse_id,score,text,verse_text,prediction,correction,length_disparity
109551,Isaiah 1.22 (Vulgate),0.9300820231437684,2 Extra usum sacrum.,Argentum tuum versum est in scoriam; vinum tuum mistum est aqua.,False,,True
186034,John 1.36 (Wycliffe),0.9345318078994752,Original of our joy.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
186006,Judith 10.8 (AKJV),0.94380384683609,2. In their Worship.,"The God, the God of our fathers giue thee fauour, and accomplish thine enterprises to the glory of the children of Israel, and to the exaltation of Ierusalem: then they worshipped God.",False,,True
158400,Luke 1.63 (Tyndale),0.9327965378761292,His name was Planus.,And he axed for wrytynge tables and wroote saying: his name is Iohn. And they marvelled all.,False,,True
18384,Proverbs 15.33 (Douay-Rheims),0.9383708834648132,2. Glory and honour.,The fear of the Lord is the lesson of wisdom: and humility goeth before glory.,False,,True
18338,Psalms 10.1 (Vulgate),0.9474212527275084,In Apologet Cap. 39.,In finem. Psalmus David.,False,,False
224261,Psalms 10.1 (Vulgate),0.928929328918457,Tractate 35. tom. 6.,In finem. Psalmus David.,False,,False
141177,1 Kings 13.18 (Douay-Rheims),0.9263215661048888,By providing for him,"He said to him: I also am a prophet like unto thee: and an angel spoke to me in the word of the Lord, saying: Bring him back with thee into thy house, that he may eat bread, and drink water. He deceived him,",False,,True
140998,Psalms 11.1 (Vulgate),0.9272273778915404,3. For the facienda.,"In finem, pro octava. Psalmus David.",False,,False
140997,Deuteronomy 6.9 (Wycliffe),0.9363262057304382,2. For the speranda.,and in the doris of thin hows.,False,,False
224411,Ezra 8.2 (Vulgate),0.9205384254455566,Cam. Eliz Anno 1573.,"De filiis Phinees, Gersom. De filiis Ithamar, Daniel. De filiis David, Hattus.",False,,True
224391,Psalms 60.1 (Vulgate),0.9344713687896729,Sermon 185. de Temp.,In finem. In hymnis David.,True,,False
224382,Psalms 60.1 (Vulgate),0.9223925471305848,Hom. de spir. sanct.,In finem. In hymnis David.,False,,False
224381,Psalms 60.1 (Vulgate),0.9322112202644348,De temp. Sermon 188.,In finem. In hymnis David.,False,,False
18040,John 1.36 (Wycliffe),0.9257863759994508,The use of Examples.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
109698,Numbers 21.18 (Vulgate),0.92731773853302,Super Mathew S•rm 9.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",False,,True
109667,Psalms 60.1 (Vulgate),0.93670654296875,V. Aug. Epistle. 50.,In finem. In hymnis David.,False,,False
109646,Psalms 60.1 (Vulgate),0.9501346945762634,Aug. in Psalm 54.11.,In finem. In hymnis David.,False,,False
78392,Psalms 30.1 (Vulgate),0.927617371082306,"Music, in Psalm. 38,","In finem. Psalmus David, pro extasi.",False,,False
79212,Psalms 60.1 (Vulgate),0.9440720677375792,Hilary in 144. Psalm,In finem. In hymnis David.,False,,False
79019,Psalms 60.1 (Vulgate),0.947473645210266,Aug. tract. in Joan.,In finem. In hymnis David.,False,,False
140392,Romans 13.8 (Tyndale),0.9415924549102784,2. One with Another.,Owe nothinge to eny man: but to love one another. For he that loveth another fulfylleth the lawe. For these commaundementes:,True,,True
224342,Revelation 9.19 (Vulgate),0.9395228028297424,De Operate. & Elcem.,"Potestas enim equorum in ore eorum est, et in caudis eorum, nam caudae eorum similes serpentibus, habentes capita: et in his nocent.",False,,True
224316,Psalms 38.1 (Vulgate),0.9362495541572572,Beda sup. 21. Mathew,"In finem, ipsi Idithun. Canticum David.",False,,False
224675,Exodus 5.8 (AKJV),0.9348830580711364,"Good words heal not,","And the tale of the brickes which they did make heretofore, you shall lay vpon them: you shall not diminish ought thereof: for they be idle; therefore they cry, saying, Let us goe and sacrifice to our God.",True,,True
224540,Psalms 60.1 (Vulgate),0.941098690032959,Sermon 11. de Sanct.,In finem. In hymnis David.,True,,False
45405,Psalms 60.1 (Vulgate),0.923149585723877,Aug ser. 27. delemp.,In finem. In hymnis David.,False,,False
45402,Psalms 60.1 (Vulgate),0.9429314136505128,•erm. 2. De Epiphany,In finem. In hymnis David.,False,,False
45391,Psalms 60.1 (Vulgate),0.9227309226989746,Aug. Confess lib. 1.,In finem. In hymnis David.,False,,False
79263,Psalms 128.4 (AKJV),0.9405670762062072,Seek After the Lord.,Beholde that thus shall the man be blessed; that feareth the Lord.,False,,True
79236,Psalms 21.2 (ODRV),0.935351312160492,"My God, forsaken me.",GOD my God haue respect to me: why hast thou forsaken me? far from my saluation are the wordes of my sinnes.,True,,True
79485,Acts 19.3 (Vulgate),0.9412247538566588,Cyprian de Alea etc.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
109328,Ezra 10.42 (Vulgate); Ezra 10.42 (Douay-Rheims),0.939928948879242,"Nictans, Pro •0. 10.","Sellum, Amaria, Joseph.",False,,False
109248,Psalms 60.1 (Vulgate),0.9291234612464904,Causab. not. in loc.,In finem. In hymnis David.,False,,False
109547,1 Chronicles 1.42 (Vulgate),0.9321852326393129,Wiemse in legem cer.,"Filii Eser: Balaan, et Zavan, et Jacan. Filii Disan: Hus et Aran.",False,,True
184744,Genesis 37.17 (Vulgate),0.9433737397193908,Cic in. Verr passim.,"Dixitque ei vir: Recesserunt de loco isto: audivi autem eos dicentes: Eamus in Dothain. Perrexit ergo Joseph post fratres suos, et invenit eos in Dothain.",False,,True
184626,Psalms 60.1 (Vulgate),0.929002285003662,Heming in Rom. 14.1.,In finem. In hymnis David.,False,,False
45383,Psalms 60.1 (Vulgate),0.932007372379303,Hom. 10. sup. Eu•ng.,In finem. In hymnis David.,False,,False
224514,Psalms 60.1 (Vulgate),0.9454286694526672,De Temp. Sermon 119.,In finem. In hymnis David.,False,,False
224497,Psalms 60.1 (Vulgate),0.9476165771484376,Hom. penult. in Rom.,In finem. In hymnis David.,False,,False
224492,Psalms 60.1 (Vulgate),0.9253416061401368,Homily 7. in Matthew,In finem. In hymnis David.,False,,False
224442,Psalms 60.1 (Vulgate),0.9434069395065308,Lorin. in Act. 7.60.,In finem. In hymnis David.,False,,False
123510,Psalms 56.1 (Vulgate),0.9432024955749512,3. Respice & Dilige.,"In finem, ne disperdas. David in tituli inscriptionem, cum fugeret a facie Saul in speluncam.",False,,True
29327,Mark 12.21 (ODRV) - 2,0.9336305260658264,In the la•• chapter.,And the third in like manner.,False,,False
225046,John 1.36 (Wycliffe),0.932049036026001,Desinit on of Faith.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
184455,Psalms 4.1 (Vulgate),0.9260243773460388,Tull. de •lar. Orat.,"In finem, in carminibus. Psalmus David.",True,,False
184421,Psalms 60.1 (Vulgate),0.9461663961410522,August. in Ser. 196.,In finem. In hymnis David.,False,,False
184388,John 1.29 (Wycliffe),0.925603985786438,2. Branch of reproof,"Anothir day Joon say Jhesu comynge to hym, and he seide, Lo! the lomb of God; lo! he that doith awei the synnes of the world.",False,,True
184386,John 1.29 (Wycliffe),0.933550238609314,1. Branch of reproof,"Anothir day Joon say Jhesu comynge to hym, and he seide, Lo! the lomb of God; lo! he that doith awei the synnes of the world.",False,,True
184263,John 1.36 (Wycliffe),0.9408231377601624,20. Readiness of it.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
185456,1 Timothy 4.7 (ODRV) - 1,0.920673370361328,1. abase our selves.,and exercise thy self to pietie.,False,,False
224884,1 Corinthians 6.8 (ODRV),0.9337078332901,Ʋse. 2. To children.,But your selues doe wrong and defraud: and that to the Brethren.,False,,True
224764,1 Esdras 3.11 (AKJV),0.9426245093345642,Saint Paul is Cross.,The second wrote: The King is strongest.,False,,False
224761,Ecclesiasticus 19.16 (Douay-Rheims),0.9313767552375792,Good words •eal not.,"And believe not every word. There is one, that slippeth with the tongue, but not from his heart.",True,,True
44990,Psalms 60.1 (Vulgate),0.9544894099235536,August. in Psalm 61.,In finem. In hymnis David.,False,,False
44933,Psalms 60.1 (Vulgate),0.9299966096878052,Hilary in Psalm 127.,In finem. In hymnis David.,False,,False
44784,Revelation 21.6 (ODRV),0.925001859664917,In the third Sermon.,"And he said to me: It is done, I am Alpha and Omega: the beginning and the end. To him that thirsteth I wil giue of the fountaine of the water of life, gratis.",False,,True
44074,Daniel 5.26 (ODRV) - 0,0.95039039850235,"Sense, of the words.",And this the interpretation of the word.,False,,False
44645,Zechariah 13.9 (Douay-Rheims),0.9264596700668336,"In my secōd Sermon,","And I will bring the third part through the fire, and will refine them as silver is refined: and I will try them as gold is tried. They shall call on my name, and I will hear them. I will say: Thou art my people: and they shall say: The Lord is my God.",False,,True
225293,Galatians 6.15 (Tyndale),0.938966691493988,2 Of spiritual life.,For in Christ Iesu nether circucision avayleth eny thinge at all nor vncircumcision: but a new creature.,False,,True
225246,2 Esdras 8.2 (AKJV),0.9318795800209044,Begun in this world.,"I will tell thee a similitude, Esdras, As when thou askest the earth, it shall say vnto thee, that it giueth much mold wherof earthen vessels are made, but litle dust that golde commeth of: euen so is &thorn; course of this present world.",True,,True
184188,Malachi 1.1 (AKJV),0.937851071357727,7. Under the Gospel.,The burden of the word of &thorn; Lord to Israel by Malachi.,False,,True
80037,Numbers 22.12 (Douay-Rheims),0.9256532192230223,3 Means is Exercise.,"And God said to Balaam: Thou shalt not go with them, nor shalt thou curse the people: because it is blessed.",False,,True
79957,Leviticus 13.22 (AKJV),0.9360365867614746,Sol. A twofold want.,"And if it spread much abroad in the skinne, then the Priest shall pronounce him vncleane; it is a plague.",False,,True
159665,Joshua 12.24 (Geneva),0.9390553832054138,Rhemphan who he was.,"The King of Tirzah, one. all the Kings were thirtie and one.",False,,True
18807,Psalms 60.1 (Vulgate),0.9480884671211244,In Genesis. hom. 10.,In finem. In hymnis David.,False,,False
79481,Proverbs 15.33 (Douay-Rheims),0.9293425679206848,Pride or vain glory.,The fear of the Lord is the lesson of wisdom: and humility goeth before glory.,True,,True
2599,Psalms 48.1 (Vulgate); Psalms 84.1 (Vulgate),0.9286026358604432,Lycia. v•. Psalm •v•,"In finem, filiis Core. Psalmus.",False,,False
139504,John 1.36 (Wycliffe),0.9353526830673218,All Kinds of prayer.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
139383,Psalms 60.1 (Vulgate),0.9214220643043518,Leo in Mathew 26.39.,In finem. In hymnis David.,False,,False
124044,Ezekiel 30.9 (Douay-Rheims),0.9362594485282898,1. It Come suddenly.,"In that day shall messengers go forth from my face in ships to destroy the confidence of Ethiopia, and there shall be dread among them in the day of Egypt: because it shall certainly come.",False,,True
29380,Psalms 60.1 (Vulgate),0.955319046974182,August. in Psalm 87.,In finem. In hymnis David.,False,,False
124307,1 Kings 10.5 (Vulgate),0.933072566986084,1 Not Spiritum suum.,"et cibos mensae ejus, et habitacula servorum, et ordines ministrantium, vestesque eorum, et pincernas, et holocausta quae offerebat in domo Domini: non habebat ultra spiritum.",True,,True
29473,Psalms 60.1 (Vulgate),0.9568853378295898,August. in Psalm 70.,In finem. In hymnis David.,False,,False
80206,Mark 6.15 (ODRV),0.9536733031272888,The person of Elias.,"And others said: That it is Elias. But others said: That it is a Prophet, as one of the Prophets.",True,,True
80192,Isaiah 15.1 (Geneva),0.9404280185699464,Praise of the March.,"The burden of Moab. Surely Ar of Moab was destroied, and brought to silece in a night: surely Kir of Moab was destroied, and brought to silence in a night.",False,,True
159877,Ezekiel 18.13 (Douay-Rheims),0.9483739137649536,They shall not know.,"That giveth upon usury, and that taketh an increase: shall such a one live? he shall not live. Seeing he hath done all these detestable things, he shall surely die, his blood shall be upon him.",False,,True
159746,Acts 19.3 (Vulgate),0.9275540113449096,Tertul in apolog• ….,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,True,,True
183835,Psalms 38.1 (Vulgate),0.931995153427124,. Nazareth Orat. 2•.,"In finem, ipsi Idithun. Canticum David.",False,,False
183760,Psalms 60.1 (Vulgate),0.9206013083457948,—. Nazianz Orat. 14.,In finem. In hymnis David.,False,,False
184196,Ezekiel 44.25 (Douay-Rheims) - 1,0.9290759563446044,18. vows lawful now.,for whom they may become unclean.,False,,False
79492,1 Timothy 4.16 (ODRV),0.9434276819229126,In longing After it.,"Attend to thy self, and to doctrine: be earnest in them. For, this doing, thou shalt saue both thy self and them that heare thee.",False,,True
24170,2 Samuel 13.8 (Douay-Rheims),0.9414085745811462,Our Lord was buried.,And Thamar came to the house of Amnon her brother: but he was laid down: and she took meal and tempered it: and dissolving it in his sight she made little messes.,False,,True
225727,John 20.28 (Vulgate),0.970081388950348,Amor meus Deus meus.,"Respondit Thomas, et dixit ei: Dominus meus et Deus meus.",True,,False
124168,Numbers 21.18 (Vulgate),0.9440675973892212,Centra Marcion. l 2.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",False,,True
44161,Psalms 75.1 (Vulgate),0.9329684376716614,L. 3. de Virginibus.,"In finem, in laudibus. Psalmus Asaph, canticum ad Assyrios.",False,,True
124651,Proverbs 14.8 (Douay-Rheims),0.9443025588989258,I. The Kings Danger.,The wisdom of a. discreet man is to understand his way: and the imprudence of fools erreth.,False,,True
124616,John 1.36 (Wycliffe),0.9417596459388732,By Way of preaching.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
124613,John 1.36 (Wycliffe),0.9336184859275818,Truth in keeping it.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
124557,Genesis 31.33 (AKJV),0.9305374622344972,2. Found Him Inveni.,"And Laban went into Iacobs tent, and into Leahs tent, and into the two maid seruants tents: but he found them not. Then went he out of Leahs tent, and entred into Rachels tent.",True,,True
183168,Nahum 2.1 (Geneva),0.9253503680229188,Add to thy treasure.,The destroyer is come before thy face: keepe the munition: looke to the way: make thy loynes strong: increase thy strength mightily.,False,,True
81030,Acts 19.3 (Vulgate),0.9479331374168396,Ser n. de chrietate.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
183156,Nahum 1.11 (AKJV),0.9297673106193542,To loose his labour.,"There is one come out of thee, that imagineth euill against the Lord: a wicked counseller.",False,,True
183099,Acts 19.3 (Vulgate),0.934894561767578,Origin in Matthew 1.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
24024,Psalms 146.7 (Geneva),0.9336351752281188,A viper biteth Paul.,Which executeth iustice for the oppressed: which giueth bread to the hungry: the Lord loseth the prisoners.,False,,True
160260,Numbers 16.38 (Douay-Rheims) - 0,0.925398886203766,III. In the success.,In the deaths of the sinners:,False,,False
160135,Psalms 18.9 (ODRV),0.9423899054527284,To lighten our eyes.,"The iustices of our Lord be right, making hartes ioyful: the precept of our Lord lightsome; illuminating the eies.",True,,True
81280,Psalms 60.1 (Vulgate),0.954397678375244,August. in Psalm 33.,In finem. In hymnis David.,False,,False
184070,Psalms 60.1 (Vulgate),0.9294363260269164,. Isocrat. in Nicoc.,In finem. In hymnis David.,False,,False
227197,Matthew 1.3 (Wycliffe),0.9263347387313844,Sup. Cant Sermon 52.,"Judas bigat Fares and Zaram, of Tamar. Fares bigat Esrom.",False,,False
29630,Psalms 60.1 (Vulgate),0.957609474658966,August. in Psalm 85.,In finem. In hymnis David.,False,,False
29620,Psalms 60.1 (Vulgate),0.9552102088928224,Hilar. in Psalm 138.,In finem. In hymnis David.,False,,False
29610,Psalms 60.1 (Vulgate),0.9276795387268066,Hilary in Psalm 138.,In finem. In hymnis David.,False,,False
139097,Revelation 20.14 (Tyndale),0.9410285353660583,1. This is promis•d.,And deth and hell were cast into the lake of fyre. This is that second deeth.,True,,True
227716,Psalms 60.1 (Vulgate),0.946685552597046,Muscul. in Psalm 31.,In finem. In hymnis David.,False,,False
227690,Numbers 21.18 (Vulgate),0.9311030507087708,Theophanes ▪ in loc.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",True,,True
81875,John 1.29 (Wycliffe),0.9237459301948548,"The third, good hope","Anothir day Joon say Jhesu comynge to hym, and he seide, Lo! the lomb of God; lo! he that doith awei the synnes of the world.",True,,True
81873,John 1.29 (Wycliffe),0.9350986480712892,The First God's love,"Anothir day Joon say Jhesu comynge to hym, and he seide, Lo! the lomb of God; lo! he that doith awei the synnes of the world.",False,,True
160402,1 Chronicles 15.17 (AKJV),0.9348758459091188,4. Hope's and fears.,"So the Leuites appointed Heman the sonne of Ioel: and of his brethren. Asaph the sonne of Berechiah: and of the sonnes of Merari their brethren, Ethan the sonne of Kushaiah.",False,,True
160353,Acts 19.3 (Vulgate),0.9317923188209534,In vita John Gerson.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
7548,Psalms 60.1 (Vulgate),0.9560716152191162,August. in Psalm 54.,In finem. In hymnis David.,False,,False
80663,John 1.36 (Wycliffe),0.9311683773994446,2 Touching the mind.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
183314,Revelation 9.19 (Vulgate),0.9310457706451416,Lib. de nat. Dcorum.,"Potestas enim equorum in ore eorum est, et in caudis eorum, nam caudae eorum similes serpentibus, habentes capita: et in his nocent.",False,,True
43775,2 Kings 4.40 (Vulgate),0.949748158454895,Beata vita in Fonte.,"Infuderunt ergo sociis ut comederent: cumque gustassent de coctione, clamaverunt, dicentes: Mors in olla, vir Dei. Et non potuerunt comedere.",False,,True
225865,Proverbs 31.1 (Douay-Rheims),0.936514377593994,Elton upon the Text.,The words of king Lamuel. The vision wherewith his mother instructed him.,False,,True
12186,Numbers 25.2 (Douay-Rheims) - 0,0.9202271699905396,The temple of Diana.,Who called them to their sacrifices.,False,,False
18885,Psalms 10.1 (Vulgate),0.925636351108551,Iren lib. cap. 1.31.,In finem. Psalmus David.,False,,False
7546,Psalms 60.1 (Vulgate),0.9574927091598512,Basil. in. Psalm 14.,In finem. In hymnis David.,False,,False
7545,Psalms 60.1 (Vulgate),0.9526112675666808,August. in Psalm 63.,In finem. In hymnis David.,False,,False
7309,John 1.36 (Wycliffe),0.9369441270828248,The nature of Faith.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
182381,Psalms 60.1 (Vulgate),0.9415751695632936,P. Martyr. In Locum.,In finem. In hymnis David.,False,,False
82519,Psalms 60.1 (Vulgate),0.9303678870201112,Apud Hieron. in loc.,In finem. In hymnis David.,False,,False
82473,Numbers 21.18 (Vulgate),0.9253708124160768,Musculus. Pon• … an.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",True,,True
82431,Psalms 60.1 (Vulgate),0.9406414031982422,Sermon 136. de temp.,In finem. In hymnis David.,True,,False
106858,Psalms 38.1 (Vulgate),0.937891721725464,Tom 2. meuse Aprili.,"In finem, ipsi Idithun. Canticum David.",False,,False
107266,Job 36.7 (Geneva),0.9401565790176392,So Are Ships called.,"He withdraweth not his eyes from the righteous, but they are with Kings in ye throne, where he placeth them for euer: thus they are exalted.",False,,True
81381,Psalms 66.1 (Vulgate),0.9337766766548156,"Tollet. in John, 15.","In finem, in hymnis. Psalmus cantici David.",False,,False
81372,Psalms 60.1 (Vulgate),0.9345746636390686,Aug. de vita christ.,In finem. In hymnis David.,False,,False
81766,Hebrews 13.1 (Tyndale),0.9329018592834472,love must be mutual.,Let brotherly love continue.,True,,False
81942,Numbers 21.19 (Vulgate),0.930586040019989,Caietan. in Luke 11.,De Matthana in Nahaliel: de Nahaliel in Bamoth.,False,,False
124542,Numbers 22.12 (Douay-Rheims),0.9379121661186218,It is Just regnandi.,"And God said to Balaam: Thou shalt not go with them, nor shalt thou curse the people: because it is blessed.",False,,True
161674,Psalms 75.1 (Vulgate),0.9319687485694884,Chapl 12. Vers. ult.,"In finem, in laudibus. Psalmus Asaph, canticum ad Assyrios.",True,,True
107572,Matthew 10.17 (ODRV),0.9393008351325988,1. Be well grounded.,"And take heed of men. For they wil deliuer you vp in Councels, and in their Synagogues they wil scourge you.",False,,True
160735,Psalms 66.1 (Vulgate),0.9246058464050292,calvin in Acts 17.5.,"In finem, in hymnis. Psalmus cantici David.",False,,False
181674,Galatians 6.15 (Tyndale),0.9302705526351928,2 To make righteous.,For in Christ Iesu nether circucision avayleth eny thinge at all nor vncircumcision: but a new creature.,False,,True
181631,John 1.36 (Wycliffe),0.9440929293632508,2. Requisite A Rule.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
42464,Numbers 21.18 (Vulgate),0.9375205636024476,Gorran in Hebrew 11.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",False,,True
42449,Psalms 60.1 (Vulgate),0.948079228401184,August. in •sal 130.,In finem. In hymnis David.,False,,False
227391,Acts 8.1 (Tyndale) - 0,0.9383243322372437,On Ahab for Nabaoth.,Saul had pleasure in his deeth.,False,,False
227299,John 1.36 (Wycliffe),0.9475027918815612,The antiquity of it.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
43491,Revelation 9.19 (Vulgate),0.9339624643325806,. Plutarch in Grach.,"Potestas enim equorum in ore eorum est, et in caudis eorum, nam caudae eorum similes serpentibus, habentes capita: et in his nocent.",False,,True
227835,1 Chronicles 15.17 (AKJV),0.94625324010849,Of the Whole nation.,"So the Leuites appointed Heman the sonne of Ioel: and of his brethren. Asaph the sonne of Berechiah: and of the sonnes of Merari their brethren, Ethan the sonne of Kushaiah.",False,,True
227826,Proverbs 14.34 (Douay-Rheims),0.9282105565071106,Mercy must be loved.,Justice exalteth a nation: but sin maketh nations miserable.,False,,True
227785,Ezra 10.4 (Douay-Rheims),0.9245238304138184,Look to it Citizens.,"Arise, it is thy part to give orders, and we will be with thee: take courage, and do it.",False,,True
181508,John 1.36 (Wycliffe),0.9241013526916504,False ways of unity.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
181477,John 1.36 (Wycliffe),0.9326598644256592,The Object of faith.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
82545,Jeremiah 23.31 (Douay-Rheims),0.9312241673469543,"Come, in Matthew 22.","Behold I am against the prophets, saith the Lord: who use their tongues, and say: The Lord saith it.",True,,True
161877,Psalms 66.1 (Vulgate),0.9283051490783693,"••••s in Matt, 6.17.","In finem, in hymnis. Psalmus cantici David.",False,,False
23742,Matthew 21.25 (Tyndale),0.9379056692123412,The Baptism of John.,The baptisme of Iohn: whence was it? from heven or of men? Then they reasoned amonge them selves sayinge: yf we shall saye from heven he will saye vnto vs: why dyd ye not then beleve hym?,True,,True
181413,Leviticus 13.22 (AKJV),0.9471250772476196,7. A precious truth.,"And if it spread much abroad in the skinne, then the Priest shall pronounce him vncleane; it is a plague.",False,,True
181189,1 Kings 3.27 (AKJV),0.9235662221908568,I. Election is free.,"Then the King answered and said, Giue her the liuing child, and in no wise slay it: she is the mother thereof.",False,,True
42366,Numbers 21.18 (Vulgate),0.9402411580085754,Comment. in •phe• 1.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",True,,True
42297,Psalms 66.1 (Vulgate),0.9326369166374208,Athan in vi•• A•ton.,"In finem, in hymnis. Psalmus cantici David.",False,,False
42275,Psalms 75.1 (Vulgate),0.9247829914093018,"De fide, & operibus.","In finem, in laudibus. Psalmus Asaph, canticum ad Assyrios.",False,,True
138970,Nehemiah 12.5 (Vulgate); Nehemiah 12.5 (Douay-Rheims),0.9453667402267456,"2 Carpit car. Penda,","Miamin, Madia, Belga,",False,,False
138818,John 9.17 (Tyndale),0.9423097372055054,How christ an Angel.,Then spake they vnto the blynde agayne: What sayst thou of him because he hath openned thyne eyes? And he sayd: He is a Prophet.,False,,True
124767,Psalms 61.1 (Vulgate),0.921359121799469,7. For Inte• Gentes.,"In finem, pro Idithun. Psalmus David.",False,,False
42262,Psalms 60.1 (Vulgate),0.9396439790725708,Cyril. in Isaiah 49.,In finem. In hymnis David.,False,,False
41691,Psalms 60.1 (Vulgate),0.9432375431060792,Aug. super Psalm 86.,In finem. In hymnis David.,True,,False
41849,Psalms 60.1 (Vulgate),0.9593098163604736,Hieron. in Psalm 54.,In finem. In hymnis David.,False,,False
41846,Psalms 60.1 (Vulgate),0.9549416303634644,August. in Psalm 67.,In finem. In hymnis David.,False,,False
83165,Psalms 97.6 (AKJV) - 1,0.9320952892303468,Who see God's glory.,and all the people see his glory.,True,,False
161763,1 Kings 3.27 (AKJV),0.9523603916168212,The Church her hope.,"Then the King answered and said, Giue her the liuing child, and in no wise slay it: she is the mother thereof.",False,,True
105731,Proverbs 19.25 (Douay-Rheims),0.9245080351829528,The poor men hurters,"The wicked man being; scourged, the fool shall be wiser: but if thou rebuke a wise man he will understand discipline.",True,,True
105587,Psalms 60.1 (Vulgate),0.9449132680892944,Nazianzen. Orat 1 a.,In finem. In hymnis David.,False,,False
105556,Psalms 60.1 (Vulgate),0.92434561252594,Orat: fun. •n Basil.,In finem. In hymnis David.,False,,False
12275,John 1.36 (Wycliffe),0.955177128314972,The works of christ.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
41830,Psalms 60.1 (Vulgate),0.929289698600769,Bonau. in Luke 2.14.,In finem. In hymnis David.,False,,False
138602,1 Timothy 2.12 (ODRV),0.9339985847473145,1. Walk in meekness.,"But to teach I permit not vnto a woman, nor to haue dominion ouer the man: but to be in silence.",False,,True
138541,John 1.36 (Wycliffe),0.9224870800971984,See the next Sermon.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
138497,John 1.36 (Wycliffe),0.9409061074256896,1. To breach makers.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,True
138480,Psalms 118.165 (ODRV) - 1,0.9396246671676636,No cause of scandal.,& there is no scandal to them.,True,,False
138281,Acts 19.3 (Vulgate),0.928068995475769,. Chrysostom ad loc.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,True,,True
138217,Ezra 8.2 (Vulgate),0.9374574422836304,1 Domirus. Rex Cal•.,"De filiis Phinees, Gersom. De filiis Ithamar, Daniel. De filiis David, Hattus.",False,,True
229039,Obadiah 1.1 (Geneva),0.937505841255188,2. The lords Answer.,"The vision of Obadiah. Thus saith the Lord God against Edom, We haue heard a rumour from the Lord, and an ambassadour is sent among the heathen: arise, and let vs rise vp against her to battel.",False,,True
12207,Mark 8.16 (Tyndale),0.9203361868858336,A most ample promise,And they reasoned amonge the selves sayinge: we have no breed,False,,True
180958,Daniel 8.19 (ODRV) - 2,0.9350212812423706,4. Measured by time.,because the time hath his end.,True,,False
83699,Genesis 42.25 (ODRV),0.932169795036316,What such should do.,"And taking Simeon, and binding him in their presence, he commanded his seruantes that they should fil vp their sackes with wheat, and put euerie mans money againe in their bagges, geuing them besides for to eate on the way: who did so.",True,,True
83461,Luke 18.26 (Tyndale) - 1,0.9291512370109558,Who shall be judged?,And who shall then be saved?,False,,False
83998,Psalms 146.7 (Geneva),0.9343668818473816,4. Abuse of Mercies.,Which executeth iustice for the oppressed: which giueth bread to the hungry: the Lord loseth the prisoners.,False,,True
228250,Psalms 60.1 (Vulgate),0.9278947710990906,Idem S. Basil Ibid..,In finem. In hymnis David.,False,,False
125032,Judges 4.20 (AKJV),0.9452795386314392,I. Thou shalt swear.,"Againe he said vnto her, Stand in the doore of the tent, and it shall bee when any man doeth come and enquire of thee and say, Is there any man here? that thou shalt say, No.",False,,True
124868,Psalms 75.1 (Vulgate),0.9324718713760376,2. All His Opuscula.,"In finem, in laudibus. Psalmus Asaph, canticum ad Assyrios.",False,,True
