verse_id,text,verse_text,score,prediction,DS_prediction,correction,length_disparity,match
1 Thessalonians 2.3 (Vulgate),"For our exhortation was not of errour, nor of vncleannesse, nor in deceit:","Exhortatio enim nostra non de errore, neque de immunditia, neque in dolo,",0.7886021733283997,True,,,False,
Colossians 3.18 (Vulgate),"Wiues, submit your selues vnto your husbands, as it is comely in the Lord.","Mulieres, subditae estote viris, sicut oportet, in Domino.",0.7781815528869629,True,,,False,
Psalms 25.8 (Vulgate),Good and vpright is the Lord: therefore will hee teach sinners in the way.,"Domine, dilexi decorem domus tuae, et locum habitationis gloriae tuae.",0.7965173125267029,False,True,,False,False
Psalms 25.9 (Vulgate),The meeke will he guide in iudgement: and the meeke will he teach his way.,"Ne perdas cum impiis, Deus, animam meam, et cum viris sanguinum vitam meam:",0.792502760887146,False,,,False,
Psalms 17.8 (Vulgate),"Keepe me as the apple of the eye: hide mee vnder the shadowe of thy wings,","Commota est, et contremuit terra; fundamenta montium conturbata sunt, et commota sunt: quoniam iratus est eis.",0.7913594841957092,False,True,,False,False
Numbers 32.3 (Geneva),"Astaroth, and Dibon, and Jacer, and Nemra, Esebon, and Eleale, and Sabam,","The land of Ataroth, and Dibon, and Iazer, and Nimrah, and Heshbon, and Elealeh, and Shebam, and Nebo, and Beon,",0.7964276671409607,True,True,,False,True
1 Chronicles 16.25 (Douay-Rheims),"Quia magnus Dominus, et laudabilis nimis, et horribilis super omnes deos.",For the Lord is great and exceedingly to be praised: and he is to be feared above all gods.,0.7918340563774109,True,,,False,
Psalms 24.2 (Vulgate),"For he hath founded it vpon the seas, and established it vpon the floods.","Deus meus, in te confido; non erubescam.",0.792757511138916,False,,,False,
Matthew 16.16 (Vulgate),Simon Peter answered & said: Thou art Christ the Sonne of the liuing God.,"Respondens Simon Petrus dixit: Tu es Christus, Filius Dei vivi.",0.7854377031326294,True,True,,False,True
Ephesians 2.21 (Tyndale),"in quo omnis aedificatio constructa crescit in templum sanctum in Domino,",in whom every bildynge coupled togedder groweth vnto an holy temple in the lorde,0.7900693416595459,True,True,,False,True
Ephesians 3.14 (ODRV),For this cause I bowe my knees vnto the father of oure lorde Iesus Christ,"For this cause I bow my knees to the Father of our Lord IESVS Christ,",0.7849879264831543,True,,,False,
Philippians 4.19 (AKJV),My god fulfill all youre nedes thorow his glorious riches in Iesu Christ.,"But my God shall supply all your need, according to his riches in glory, by Christ Iesus.",0.7923513054847717,True,True,,False,True
Proverbs 16.15 (Douay-Rheims),"In hilaritate vultus regis vita, et clementia ejus quasi imber serotinus.",In the cheerfulness of the king's countenance is life: and his clemency is like the latter rain.,0.7820393443107605,True,,,False,
John 5.17 (Tyndale),"Jesus autem respondit eis: Pater meus usque modo operatur, et ego operor.",And Iesus answered them: my father worketh hidder to and I worke.,0.7707424759864807,True,,,False,
1 Timothy 2.10 (Vulgate),But (as becommeth women that professe the feare of God) with good workes.,"sed quod decet mulieres, promittentes pietatem per opera bona.",0.7762361168861389,True,,,False,
Lamentations 5.22 (ODRV),But thou hast vtterly reiected vs: thou art exceedingly angry against vs.,"But reiecting thou hast reiected vs, thou art angrie against vs excedingly.",0.7933616042137146,True,,,False,
2 Maccabees 3.36 (Douay-Rheims),Testabatur autem omnibus ea quae sub oculis suis viderat opera magni Dei.,"And he testified to all men the works of the great God, which he had seen with his own eyes.",0.7649146318435669,True,True,,False,True
Ecclesiasticus 31.1 (Douay-Rheims),"Vigilia honestatis tabefaciet carnes, et cogitatus illius auferet somnum.","Watching for riches consumeth the flesh, and the thought thereof driveth away sleep.",0.785858154296875,True,False,,False,False
John 8.58 (Tyndale),"Dixit eis Jesus: Amen, amen dico vobis, antequam Abraham fieret, ego sum.",Iesus sayd vnto them: Verely verely I saye vnto you: yer Abraham was I am.,0.7896888852119446,True,True,,False,True
1 Maccabees 9.21 (Douay-Rheims),"et dixerunt: Quomodo cecidit potens, qui salvum faciebat populum Israel !","And said: How is the mighty man fallen, that saved the people of Israel!",0.7999539375305176,True,,,False,
Ecclesiasticus 33.28 (Douay-Rheims),"Servo malevolo tortura et compedes: mitte illum in operationem, ne vacet:","Torture and fetters are for a malicious slave: send him to work, that he be not idle:",0.7973679900169373,True,,,False,
Ecclesiastes 7.20 (Douay-Rheims),"For there is not a iust man vpon earth, that doeth good, and sinneth not.",Wisdom hath strengthened the wise more than ten princes of the city.,0.7906039953231812,False,,,False,
Ecclesiastes 7.20 (Vulgate),"For there is not a iust man vpon earth, that doeth good, and sinneth not.",Sapientia confortavit sapientem super decem principes civitatis;,0.7928892374038696,False,,,False,
Psalms 129.7 (Geneva),Because with our Lord there is mercie: and with him plenteous redemption.,"Whereof the mower filleth not his hand, neither the glainer his lap:",0.7977355122566223,False,True,,False,False
Hebrews 13.13 (Vulgate),Let vs goe forth therfore to him without the camp; carrying his reproche.,"Exeamus igitur ad eum extra castra, improperium ejus portantes.",0.7896398305892944,True,True,,False,True
Amos 5.24 (AKJV),"But judgment shall be revealed as water, and justice as a mighty torrent.","But let iudgement run downe as waters, and righteousnesse as a mightie streame.",0.7767664194107056,True,,,False,
Galatians 4.26 (Tyndale),"Illa autem, quae sursum est Jerusalem, libera est, quae est mater nostra.",But Ierusalem which is above is fre: which is the mother of vs all.,0.7840465307235718,True,,,False,
Psalms 136.1 (Vulgate),"Praise ye the Lord, because he is good: for his mercie endureth for euer.","Psalmus David, Jeremiae. Super flumina Babylonis illic sedimus et flevimus, cum recordaremur Sion.",0.7813593745231628,False,,,False,
Proverbs 6.18 (Douay-Rheims),"cor machinans cogitationes pessimas, pedes veloces ad currendum in malum,","A heart that deviseth wicked plots, feet that are swift to run into mischief,",0.7634922862052917,True,,,False,
Proverbs 11.5 (Douay-Rheims),"Justitia simplicis diriget viam ejus, et in impietate sua corruet impius.",The justice of the upright shall make his way prosperous: and the wicked man shall fall by his own wickedness.,0.7408545017242432,True,,,False,
Ecclesiasticus 7.37 (Douay-Rheims),"Gratia dati in conspectu omnis viventis, et mortuo non prohibeas gratiam.","A gift hath grace in the sight of all the living, and restrain not grace from the dead.",0.7664823532104492,True,True,,False,True
Numbers 32.10 (Wycliffe),"And the Lordes wrath was kindled the same day, and he did sweare, saying,","And the Lord was wrooth, and swoor,",0.7997564077377319,True,,,False,
Psalms 108.4 (Vulgate),"For thy mercy is great aboue the heauens, and thy trueth vnto the clouds.","Pro eo ut me diligerent, detrahebant mihi; ego autem orabam.",0.7938841581344604,False,,,False,
Psalms 40.7 (Vulgate),"Then sayd I, Loe, I come: in the volume of the booke it is written of me:","Et si ingrediebatur ut videret, vana loquebatur; cor ejus congregavit iniquitatem sibi. Egrediebatur foras et loquebatur.",0.7809000015258789,True,True,,False,True
Job 33.3 (Douay-Rheims),"Simplici corde meo sermones mei, et sententiam puram labia mea loquentur.","My words are from my upright heart, and my lips shall speak a pure sentence.",0.7941857576370239,True,,,False,
Psalms 51.10 (Vulgate),"Create in mee a cleane heart, O God; and renew a right spirit within mee.","Ego autem, sicut oliva fructifera in domo Dei; speravi in misericordia Dei, in aeternum et in saeculum saeculi.",0.7738776206970215,False,,,False,
Isaiah 26.4 (Vulgate),Trust in the Lord for euer: for in the Lord God is strength for euermore.,Sperastis in Domino in saeculis aeternis; in Domino Deo forti in perpetuum.,0.7974668741226196,True,False,,False,False
Isaiah 26.4 (Douay-Rheims),Trust in the Lord for euer: for in the Lord God is strength for euermore.,"You have hoped in the Lord for evermore, in the Lord God mighty for ever.",0.7880642414093018,True,True,,False,True
Isaiah 28.24 (Douay-Rheims),Numquid tota die arabit arans ut serat? proscindet et sarriet humum suam?,"Shall the ploughman plough all the day to sow, shall he open and harrow his ground?",0.7347625494003296,True,,,False,
John 16.10 (Vulgate),But of iustice: because I goe to the Father; and now you shal not see me.,"De justitia vero, quia ad Patrem vado, et jam non videbitis me.",0.7831827998161316,True,,,False,
1 Timothy 4.13 (Tyndale),"Till I come, giue attendance to reading, to exhortation, and to doctrine.",Till I come geve attendaunce to redynge to exhortacion and to doctryne.,0.7955702543258667,True,False,,False,False
1 Timothy 4.13 (Vulgate),"Till I come, giue attendance to reading, to exhortation, and to doctrine.","Dum venio, attende lectioni, exhortationi, et doctrinae.",0.7980407476425171,True,True,,False,True
Canticles 1.13 (Vulgate),My welbeloued is as a cluster of camphire vnto me in the vines of Engedi.,Botrus cypri dilectus meus mihi in vineis Engaddi.,0.7971526384353638,True,,,False,
Matthew 22.22 (ODRV),"And when they heard it, they marueiled, and left him, and went their way.","And hearing it they marueled, and leauing him went their wayes.",0.7953078746795654,True,,,False,
Romans 3.24 (Vulgate),"Iustified gratis by his grace, by the redemption that is in CHRIST IESVS,","Justificati gratis per gratiam ipsius, per redemptionem quae est in Christo Jesu,",0.7788205146789551,True,True,,False,True
Acts 15.26 (Vulgate),Men that haue giuen vp their liues for the Name of our Lord Iesus Christ.,hominibus qui tradiderunt animas suas pro nomine Domini nostri Jesu Christi.,0.7872588038444519,True,,,False,
Psalms 5.4 (Geneva),Because I wil pray to thee: Lord in the morning thou wilt heare my voice.,For thou art not a God that loueth wickednes: neither shall euill dwell with thee.,0.798267126083374,False,True,,False,False
Canticles 2.5 (Vulgate),"Stay me with flagons, and comfort me with apples: for I am sicke of loue.","Fulcite me floribus, stipate me malis, quia amore langueo.",0.765141487121582,True,True,,False,True
Isaiah 48.15 (Douay-Rheims),"Ego, ego locutus sum, et vocavi eum; adduxi eum, et directa est via ejus.","I, even I have spoken and called him: I have brought him, and his way is made prosperous.",0.7764171957969666,True,True,,False,True
2 Corinthians 1.22 (Tyndale),"who also hath sealed vs, and giuen the pledge of the Spirit in our harts.",and hath geven the ernest of the sprete into oure hertes.,0.7691420316696167,True,,,False,
Psalms 54.4 (Vulgate),"Beholde, God is mine helper: the Lord is with them that vpholde my soule.","a voce inimici, et a tribulatione peccatoris. Quoniam declinaverunt in me iniquitates, et in ira molesti erant mihi.",0.7962946891784668,False,,,False,
Job 40.26 (Douay-Rheims),"Numquid implebis sagenas pelle ejus, et gurgustium piscium capite illius?","Wilt thou fill nets with his skin, and the cabins of fishes with his head?",0.7872421145439148,True,,,False,
Leviticus 26.3 (Vulgate),"If ye walke in mine ordinances, and keepe my commandements, and doe them,","Si in praeceptis meis ambulaveritis, et mandata mea custodieritis, et feceritis ea, dabo vobis pluvias temporibus suis,",0.7947106957435608,True,,,False,
Leviticus 26.3 (Wycliffe),"If ye walke in mine ordinances, and keepe my commandements, and doe them,","If ye gon in myn heestis, and kepen my comaundementis, and doon tho, Y schal yyue to you reynes in her tymes,",0.7763926982879639,True,,,False,
Isaiah 54.13 (Douay-Rheims),"universos filios tuos doctos a Domino, et multitudinem pacis filiis tuis.",All thy children shall be taught of the Lord: and great shall be the peace of thy children.,0.7974256277084351,True,,,False,
Proverbs 20.10 (Douay-Rheims),"Pondus et pondus, mensura et mensura: utrumque abominabile est apud Deum.","Diverse weights and diverse measures, both are abominable before God.",0.7974244952201843,True,,,False,
2 Thessalonians 2.6 (Vulgate),And nowe ye knowe what withholdeth that he might be reueiled in his time.,"et nunc quid detineat scitis, ut reveletur in suo tempore.",0.7978179454803467,True,,,False,
Psalms 80.3 (Vulgate),"Turne vs againe, O God, and cause thy face to shine that we may be saued.","Sumite psalmum, et date tympanum; psalterium jucundum cum cithara.",0.7601624727249146,False,True,,False,False
Matthew 23.36 (Wycliffe),Verely I say vnto you all these thinges shall light vpon this generacion.,"Treuli Y seie to you, alle these thingis schulen come on this generacioun.",0.7789431214332581,True,True,,False,True
Luke 17.13 (Wycliffe),"and they lifted vp their voice, saying: IESVS Maister, haue mercie on vs.","and reiseden her voys, and seiden, Jhesu, comaundoure, haue merci on vs.",0.7929015159606934,True,,,False,
Proverbs 29.12 (Douay-Rheims),"Princeps qui libenter audit verba mendacii, omnes ministros habet impios.","A prince that gladly heareth lying words, hath all his servants wicked.",0.7924986481666565,True,,,False,
Proverbs 22.15 (Douay-Rheims),"Stultitia colligata est in corde pueri, et virga disciplinae fugabit eam.","Folly is bound up in the heart of a child, and the rod of correction shall drive it away.",0.7745006680488586,True,,,False,
Luke 17.13 (Vulgate),"and they lifted vp their voice, saying: IESVS Maister, haue mercie on vs.","et levaverunt vocem, dicentes: Jesu praeceptor, miserere nostri.",0.794236421585083,True,,,False,
Psalms 55.2 (Vulgate),"Hearken vnto me, and answere me: I mourne in my prayer, and make a noyse,","Miserere mei, Deus, quoniam conculcavit me homo; tota die impugnans, tribulavit me.",0.7935857772827148,True,,,False,
Psalms 79.12 (Geneva),It extended her branches euen to the sea; and her boughes vnto the riuer.,"And render to our neighbours seuen folde into their bosome their reproche, wherewith they haue reproched thee, O Lord.",0.7963661551475525,False,,,False,
Galatians 3.29 (Vulgate),"And if ye be Christes, then are ye Abrahams seede, and heires by promise.","Si autem vos Christi, ergo semen Abrahae estis, secundum promissionem haeredes.",0.753046989440918,True,,,False,
Psalms 77.8 (Vulgate),Is his mercie cleane gone for euer? doeth his promise faile for euermore?,"ne fiant, sicut patres eorum, generatio prava et exasperans; generatio quae non direxit cor suum, et non est creditus cum Deo spiritus ejus.",0.7838014364242554,False,,,False,
Zechariah 5.1 (Douay-Rheims),"Et conversus sum, et levavi oculos meos, et vidi, et ecce volumen volans.","And I turned and lifted up my eyes: and I saw, and behold a volume flying.",0.7999855279922485,True,,,False,
Titus 3.10 (Vulgate),"A man that is an heretike, after the first and second admonition, reiect:",Haereticum hominem post unam et secundam correptionem devita:,0.7721949815750122,True,,,False,
Psalms 89.3 (Vulgate),"I haue made a couenant with my chosen: I haue sworne to Dauid my seruant,","Ne avertas hominem in humilitatem: et dixisti: Convertimini, filii hominum.",0.7969347834587097,False,True,,False,False
James 1.2 (Vulgate),"My brethren, count it exceeding ioy, when ye fall into diuers tentations,","Omne gaudium existimate fratres mei, cum in tentationes varias incideritis:",0.7801198363304138,True,True,,False,True
Ecclesiasticus 30.13 (Douay-Rheims),"Doce filium tuum, et operare in illo, ne in turpitudinem illius offendas.","Instruct thy son, and labour about him, lest his lewd behaviour be an offence to thee.",0.7820452451705933,True,,,False,
Job 18.2 (Douay-Rheims),"Usque ad quem finem verba jactabitis? intelligite prius, et sic loquamur.","How long will you throw out words? understand first, and so let us speak.",0.758878231048584,True,,,False,
2 Corinthians 1.22 (Vulgate),"who also hath sealed vs, and giuen the pledge of the Spirit in our harts.","qui et signavit nos, et dedit pignus Spiritus in cordibus nostris.",0.7732778191566467,True,,,False,
Numbers 16.43 (Vulgate),Then Moses and Aaron were come before the Tabernacle of the Congregation.,"Moyses et Aaron fugerunt ad tabernaculum foederis. Quod, postquam ingressi sunt, operuit nubes, et apparuit gloria Domini.",0.7969504594802856,True,,,False,
Philippians 2.18 (Geneva),"And the self-same things doe you also reioyce, and congratulate with me.","For the same cause also be ye glad, and reioyce with me.",0.7950005531311035,True,,,False,
Leviticus 26.12 (Geneva),"I will walk among you, and will be your God, and you shall be my people.","Also I will walke among you, and I wil be your God, and ye shalbe my people.",0.7839093208312988,True,,,False,
Matthew 23.36 (Wycliffe),"Verely I say vnto you, all these things shall come vpon this generation.","Treuli Y seie to you, alle these thingis schulen come on this generacioun.",0.7752945423126221,True,,,False,
Acts 26.27 (Vulgate),"O King Agrippa, beleeuest thou the Prophets? I know that thou beleeuest.","Credis, rex Agrippa, prophetis? Scio quia credis.",0.7626939415931702,True,,,False,
Acts 26.27 (Tyndale),"O King Agrippa, beleeuest thou the Prophets? I know that thou beleeuest.",Kynge Agrippa belevest thou the prophetes? I wote well thou belevest.,0.7662437558174133,True,True,,False,True
Matthew 1.8 (Wycliffe),And Asa begat Iosaphat. And Iosaphat begat Ioram. And Ioram begat Ozias.,Abias bigat Asa. Asa bigat Josaphath. Josaphath bigat Joram. Joram bigat,0.7820517420768738,True,,,False,
Esther 10.12 (Douay-Rheims),"et recordatus est Dominus populi sui, ac misertus est haereditatis suae.","And the Lord remembered his people, and had mercy on his inheritance.",0.7962371110916138,True,,,False,
1 Corinthians 11.13 (Vulgate),"Iudge in your selues, Is it comely that a woman pray vnto God vncouered?",Vos ipsi judicate: decet mulierem non velatam orare Deum?,0.7905035018920898,True,False,,False,False
Psalms 136.9 (Vulgate),The moone and starres to rule by night: for his mercy endureth for euer.,"Beatus qui tenebit, et allidet parvulos tuos ad petram.",0.7975205779075623,False,True,,False,False
Psalms 124.4 (Vulgate),Then the waters had ouerwhelmed vs; the streame had gone ouer our soule.,"benefac, Domine, bonis, et rectis corde.",0.7869192361831665,False,,,False,
Numbers 3.14 (Wycliffe),"Moreouer, the Lord spake vnto Moses in the wildernesse of Sinai, saying,",And the Lord spak to Moises in the deseert,0.7882480025291443,True,,,False,
Psalms 19.2 (Vulgate),"Day vnto day vttereth the same, and night vnto night teacheth knowledge.",Exaudiat te Dominus in die tribulationis; protegat te nomen Dei Jacob.,0.7779269218444824,False,,,False,
Revelation 22.13 (Tyndale),"I am Alpha and Omega, the first and the last, the beginning and the end.",I am Alpha and Omega the begynninge and the ende: the fyrst and the last.,0.7692784667015076,True,,,False,
Psalms 10.1 (Vulgate); Psalms 18.1 (Vulgate); Psalms 19.1 (Vulgate); Psalms 20.1 (Vulgate); Psalms 63.1 (Vulgate); Psalms 108.1 (Vulgate); Psalms 139.1 (Vulgate),"O God, my heart is fixed: I will sing & giue praise, euen with my glory.",In finem. Psalmus David.,0.7839760184288025,False,,,True,
Romans 7.24 (Vulgate),"Vnhappie man that I am, who shal deliuer me from the body of this death?","Infelix ego homo, quis me liberabit de corpore mortis hujus?",0.7648065090179443,True,,,False,
Psalms 87.2 (Vulgate),The Lord loueth the gates of Zion: more then all the dwellings of Iacob.,"Domine, Deus salutis meae, in die clamavi et nocte coram te.",0.7921693921089172,False,,,False,
Proverbs 15.16 (Douay-Rheims),"Melius est parum cum timore Domini, quam thesauri magni et insatiabiles.","Better is a little with the fear of the Lord, than great treasures without content,",0.7841427326202393,True,True,,False,True
1 Maccabees 8.19 (Douay-Rheims),"Et abierunt Romam viam multam valde, et introierunt curiam, et dixerunt:","And they went to Rome, a very long journey, and they entered into the senate house, and said:",0.782680332660675,True,,,False,
Ecclesiasticus 25.28 (Douay-Rheims),"Ne respicias in mulieris speciem, et non concupiscas mulierem in specie.","Look not upon a woman's beauty, and desire not a woman for beauty.",0.7839523553848267,True,,,False,
Luke 3.18 (Vulgate),"Thus then exhorting with many other things, he preached vnto the people.",Multa quidem et alia exhortans evangelizabat populo.,0.7877764105796814,True,,,False,
Mark 5.27 (Tyndale),"cum audisset de Jesu, venit in turba retro, et tetigit vestimentum ejus:",When she had herde of Iesus: she came into the preace behynde him and touched his garmet.,0.7903636693954468,True,,,False,
Luke 22.21 (Vulgate),"Yet beholde, the hand of him that betrayeth me, is with me at the table.","Verumtamen ecce manus tradentis me, mecum est in mensa.",0.7931874990463257,True,True,,False,True
Luke 1.50 (Vulgate),"And his mercie from Generation vnto Generations, to them that feare him.",et misericordia ejus a progenie in progenies timentibus eum.,0.7694081664085388,True,,,False,
Proverbs 10.6 (Douay-Rheims),Benedictio Domini super caput justi; os autem impiorum operit iniquitas.,The blessing of the Lord is upon the head of the just: but iniquity covereth the mouth of the wicked.,0.7641898989677429,True,True,,False,True
Ecclesiasticus 13.32 (Douay-Rheims),"Vestigium cordis boni et faciem bonam difficile invenies, et cum labore.","The token of a good heart, and a good countenance thou shalt hardly find, and with labour.",0.7846022248268127,True,,,False,
Numbers 28.16 (Vulgate),Also the fourtenth day of the first moneth is the Passeouer of the Lord.,"Mense autem primo, quartadecima die mensis, Phase Domini erit,",0.7767270803451538,True,,,False,
1 Maccabees 7.49 (Douay-Rheims),Et constituit agi omnibus annis diem istam tertiadecima die mensis Adar.,"And he ordained that this day should be kept every year, being the thirteenth of the month of Adar.",0.7553644180297852,True,True,,False,True
Baruch 3.2 (Vulgate),"heare Lord, and haue mercie vpon vs: because we haue sinned before thee.","Audi, Domine, et miserere, quia Deus es misericors: et miserere nostri, quia peccavimus ante te:",0.7872346639633179,True,,,False,
Ecclesiasticus 37.34 (Douay-Rheims),Propter crapulam multi obierunt: qui autem abstinens est adjiciet vitam.,"By surfeiting many have perished: but he that is temperate, shall prolong life.",0.7698577642440796,True,,,False,
John 1.1 (Wycliffe),"In principio erat Verbum, et Verbum erat apud Deum, et Deus erat Verbum.","In the bigynnyng was the word, and the word was at God, and God was the word.",0.7351589798927307,True,True,,False,True
Matthew 4.12 (Wycliffe),"And when IESVS had heard Iohn was deliuered vp, he retired into Galilee:","But whanne Jhesus hadde herd that Joon was takun, he wente in to Galilee.",0.7989226579666138,True,,,False,
Matthew 6.27 (Tyndale),Which of you by taking care is able to adde one cubite vnto his stature?,Which of you (though he toke thought therfore) coulde put one cubit vnto his stature?,0.7976391911506653,True,,,False,
Matthew 12.17 (Wycliffe),"That it might be fulfilled which was spoken by Esay the Prophet, saying:","that that thing were fulfillid, that was seid by Isaie, the prophete, seiynge, Lo!",0.7454290986061096,True,,,False,
Psalms 104.23 (Vulgate),"Then goeth man forth to his worke, and to his labour vntill the euening.","Et intravit Israel in AEgyptum, et Jacob accola fuit in terra Cham.",0.7650413513183594,False,,,False,
Matthew 10.38 (Vulgate),"And he that taketh not his crosse, and foloweth me, is not worthy of me.","Et qui non accipit crucem suam, et sequitur me, non est me dignus.",0.7712824940681458,True,True,,False,True
1 Corinthians 7.24 (Vulgate),"Brethren, let euery man, wherein hee was called, therein abide with God.","Unusquisque in quo vocatus est, fratres, in hoc permaneat apud Deum.",0.7939735054969788,True,,,False,
1 Corinthians 7.24 (Tyndale),"Brethren, let euery man, wherein hee was called, therein abide with God.",Brethren let everye man wherin he is called therin abyde with God.,0.7789160013198853,True,,,False,
John 6.47 (Vulgate),"Amen, amen I say to you: He that beleeueth in me, hath life euerlasting.","Amen, amen dico vobis: qui credit in me, habet vitam aeternam.",0.7851607203483582,True,,,False,
1 Peter 2.17 (Tyndale),Omnes honorate: fraternitatem diligite: Deum timete: regem honorificate.,Honoure all men. Love brotherly felishippe. Feare god and honour the kynge.,0.7915210723876953,True,,,False,
Revelation 22.13 (Vulgate),"I am Alpha and Omega, the first and the last, the beginning and the end.","Ego sum alpha et omega, primus et novissimus, principium et finis.",0.7955033183097839,True,True,,False,True
Mark 3.25 (Wycliffe),"Or if a house bee deuided against it selfe, that house can not continue.","And if an hous be disparpoilid on it silf, thilke hous may not stonde.",0.7924333810806274,True,True,,False,True
Acts 11.10 (Tyndale),"And this was done three times, and all were taken vp againe into heauen.",And this was done thre tymes. And all were takin vp agayne into heven.,0.7980512380599976,True,True,,False,True
Revelation 22.13 (Tyndale),"I am Alpha and Omega, the beginning and the end, the first and the last.",I am Alpha and Omega the begynninge and the ende: the fyrst and the last.,0.7980743050575256,True,,,False,
Proverbs 23.22 (Douay-Rheims),"Audi patrem tuum, qui genuit te, et ne contemnas cum senuerit mater tua.","Hearken to thy father, that beget thee: and despise not thy mother when she is old.",0.7953512072563171,True,,,False,
Hosea 8.3 (Vulgate),Israel hath cast off ye thing that is good: the enemie shall pursue him.,Projecit Israel bonum: inimicus persequetur eum.,0.792596697807312,True,,,False,
Psalms 20.14 (Douay-Rheims),"Exaltare, Domine, in virtute tua; cantabimus et psallemus virtutes tuas.","Be thou exalted, O Lord, in thy own strength: we will sing and praise thy power.",0.7983871698379517,True,True,,False,True
Psalms 28.11 (Douay-Rheims),Dominus virtutem populo suo dabit; Dominus benedicet populo suo in pace.,The Lord will give strength to his people: the Lord will bless his people with peace.,0.7907813787460327,True,,,False,
Genesis 10.4 (Vulgate),"And the sonnes of Iauan: Elisa and Tharsis, the Cetims and the Dodanims.","Filii autem Javan: Elisa et Tharsis, Cetthim et Dodanim.",0.7909016013145447,True,,,False,
Psalms 5.7 (Geneva),Thou hatest al that work iniquitie: thou wilt destroy al that speake lie,But I wil come into thine house in the multitude of thy mercie: and in thy feare will I worship toward thine holy Temple.,0.796433687210083,False,True,,False,False
Psalms 73.17 (Vulgate),Vntill I went into the Sanctuarie of God: then vnderstoode I their ende.,Tu fecisti omnes terminos terrae; aestatem et ver tu plasmasti ea.,0.7953982353210449,False,True,,False,False
2 Thessalonians 2.5 (Vulgate),"Remember ye not, that when I was yet with you, I tolde you these things?","Non retinetis quod cum adhuc essem apud vos, haec dicebam vobis?",0.7949051260948181,True,False,,False,False
Revelation 22.13 (Vulgate),"I am Alpha and Omega, the beginning and the end, the first and the last.","Ego sum alpha et omega, primus et novissimus, principium et finis.",0.7648672461509705,True,,,False,
Psalms 50.12 (Geneva),Create a cleane hart in me o God: and renew a right spirit in my bowels.,"If I bee hungry, I will not tell thee: for the world is mine, and all that therein is.",0.7638061046600342,False,,,False,
Isaiah 62.3 (Douay-Rheims),"Et eris corona gloriae in manu Domini, et diadema regni in manu Dei tui.","And thou shalt be a crown of glory in the hand of the Lord, and a royal diadem in the hand of thy God.",0.7914109230041504,True,,,False,
Numbers 28.16 (Douay-Rheims),Also the fourtenth day of the first moneth is the Passeouer of the Lord.,"And in the first month, on the fourteenth day of the month, shall be the phase of the Lord,",0.7759062051773071,True,,,False,
Deuteronomy 6.9 (Wycliffe),"And thou shalt write them vpon the posts of thy house, and on thy gates.",and in the doris of thin hows.,0.7812015414237976,True,True,,False,True
Psalms 32.9 (Geneva),"Because he said, and they were made: he commanded and they were created,","Be ye not like an horse, or like a mule, which vnderstand not: whose mouthes thou doest binde with bit and bridle, least they come neere thee.",0.7987245917320251,False,True,,False,False
Psalms 29.11 (Geneva),"Our Lord hath heard, and had mercie on me: our Lord is become my helper.",The Lord shall giue strength vnto his people: the Lord shall blesse his people with peace.,0.7904385328292847,False,,,False,
1 Corinthians 11.32 (Tyndale),"Dum judicamur autem, a Domino corripimur, ut non cum hoc mundo damnemur.",But when we are iudged of the lorde we are chastened because we shuld not be daned with the worlde.,0.7999762892723083,True,,,False,
1 Corinthians 12.29 (Tyndale),Numquid omnes apostoli? numquid omnes prophetae? numquid omnes doctores?,Are all Apostles? Are all Prophetes? Are all teachers? Are all doars of miracles?,0.7921905517578125,True,True,,False,True
2 Corinthians 7.2 (Tyndale),"Capite nos. Neminem laesimus, neminem corrupimus, neminem circumvenimus.",Vnderstonde vs. we have hurte no man: we have corrupte no man: we have defrauded no man.,0.7948121428489685,True,,,False,
Numbers 24.12 (Douay-Rheims),"Respondit Balaam ad Balac: Nonne nuntiis tuis, quos misisti ad me, dixi:","Balaam made answer to Balac: Did I not say to thy messengers, whom thou sentest to me:",0.7697020173072815,True,,,False,
John 6.47 (Tyndale),"Amen, amen I say to you: He that beleeueth in me, hath life euerlasting.",Verely verely I saye vnto you he that beleveth on me hath everlastinge lyfe.,0.7884787321090698,True,,,False,
Ecclesiasticus 38.37 (Douay-Rheims),"et non inhabitabunt, nec inambulabunt, et in ecclesiam non transilient.","And they shall not dwell, nor walk about therein, and they shall not go up into the assembly.",0.7623823881149292,True,True,,False,True
Ecclesiasticus 42.26 (Douay-Rheims),Uniuscujusque confirmavit bona: et quis satiabitur videns gloriam ejus?,He hath established the good things of every one. And who shall be filled with beholding his glory?,0.7978646159172058,True,True,,False,True
2 Timothy 3.1 (Vulgate),"AND this know thou, that in the last daies shal approch perilous times.","Hoc autem scito, quod in novissimis diebus instabunt tempora periculosa:",0.7986437678337097,True,,,False,
Proverbs 6.6 (Douay-Rheims),"Vade ad formicam, o piger, et considera vias ejus, et disce sapientiam.","Go to the ant, O sluggard, and consider her ways, and learn wisdom:",0.7881949543952942,True,True,,False,True
Joshua 9.14 (Douay-Rheims),"Susceperunt igitur de cibariis eorum, et os Domini non interrogaverunt.","They took therefore of their victuals, and consulted not the mouth of the Lord.",0.7982678413391113,True,,,False,
Ezra 2.53 (Vulgate); Nehemiah 7.55 (Vulgate),"The children of Barkos, the children of Sisera, the children of Tamiah,","filii Bercos, filii Sisara, filii Thema,",0.78888338804245,True,True,,False,True
