ESV,text,Parallel,version,verse_text,rank,prediction,toCheck,correction
Numbers 13.22,"Numbers 13.22 They went up into the Negeb and came to Hebron. Ahiman, Sheshai, and Talmai, the descendants of Anak, were there. ( Hebron was built seven years before Zoan in Egypt.)",Numbers 13.23,Vulgate,"Numbers 13.23 Ascenderuntque ad meridiem, et venerunt in Hebron, ubi erant Achiman et Sisai et Tholmai filii Enac: nam Hebron septem annis ante Tanim urbem Ægypti condita est.",0.0,True,False,
Numbers 13.22,"Numbers 13.22 They went up into the Negeb and came to Hebron. Ahiman, Sheshai, and Talmai, the descendants of Anak, were there. ( Hebron was built seven years before Zoan in Egypt.)",Numbers 13.24,Vulgate,"Numbers 13.24 Pergentesque usque ad Torrentem botri, absciderunt palmitem cum uva sua, quem portaverunt in vecte duo viri. De malis quoque granatis et de ficis loci illius tulerunt:",1.0,False,False,
Numbers 13.22,"Numbers 13.22 They went up into the Negeb and came to Hebron. Ahiman, Sheshai, and Talmai, the descendants of Anak, were there. ( Hebron was built seven years before Zoan in Egypt.)",Numbers 13.22,Vulgate,"Numbers 13.22 Cumque ascendissent, exploraverunt terram a deserto Sin, usque Rohob intrantibus Emath.",,False,False,
Numbers 13.23,"Numbers 13.23 And they came to the Valley of Eshcol and cut down from there a branch with a single cluster of grapes, and they carried it on a pole between two of them; they also brought some pomegranates and figs.",Numbers 13.23,Vulgate,"Numbers 13.23 Ascenderuntque ad meridiem, et venerunt in Hebron, ubi erant Achiman et Sisai et Tholmai filii Enac: nam Hebron septem annis ante Tanim urbem Ægypti condita est.",,False,False,
Numbers 13.23,"Numbers 13.23 And they came to the Valley of Eshcol and cut down from there a branch with a single cluster of grapes, and they carried it on a pole between two of them; they also brought some pomegranates and figs.",Numbers 13.24,Vulgate,"Numbers 13.24 Pergentesque usque ad Torrentem botri, absciderunt palmitem cum uva sua, quem portaverunt in vecte duo viri. De malis quoque granatis et de ficis loci illius tulerunt:",0.0,True,False,
Numbers 13.23,"Numbers 13.23 And they came to the Valley of Eshcol and cut down from there a branch with a single cluster of grapes, and they carried it on a pole between two of them; they also brought some pomegranates and figs.",Numbers 13.21,Vulgate,"Numbers 13.21 humus, pinguis an sterilis, nemorosa an absque arboribus. Confortamini, et afferte nobis de fructibus terræ. Erat autem tempus quando jam præcoquæ uvæ vesci possunt.",2.0,False,False,
Numbers 13.23,"Numbers 13.23 And they came to the Valley of Eshcol and cut down from there a branch with a single cluster of grapes, and they carried it on a pole between two of them; they also brought some pomegranates and figs.",Numbers 13.21,Wycliffe,"Numbers 13.21 whether the lond is fat, ether bareyn, whether it is ful of woodis, ethir without trees. Be ye coumfortid, and brynge ye to vs of the fruytis of that lond. Sotheli the tyme was, whanne grapis first ripe myyten be etun thanne.",2.0,False,False,
Numbers 13.23,"Numbers 13.23 And they came to the Valley of Eshcol and cut down from there a branch with a single cluster of grapes, and they carried it on a pole between two of them; they also brought some pomegranates and figs.",Numbers 13.24,Wycliffe,"Numbers 13.24 And thei yeden til to the stronde of clustre, and kittiden doun a sioun with his grape, which twei men baren in a barre; also thei token of pumgarnadis, and of the figis of that place which is clepid Nehelescol,",0.0,True,False,
Numbers 13.23,"Numbers 13.23 And they came to the Valley of Eshcol and cut down from there a branch with a single cluster of grapes, and they carried it on a pole between two of them; they also brought some pomegranates and figs.",Numbers 13.23,Wycliffe,"Numbers 13.23 And thei stieden to the south, and camen in to Ebron, where Achyman, and Sisai, and Tholmai, the sones of Enach, weren; for Hebron was maad bi seuen yeer bifor Thamnys, the citee of Egipt.",,False,False,
Numbers 13.24,"Numbers 13.24 That place was called the Valley of Eshcol, because of the cluster that the people of Israel cut down from there.",Numbers 13.24,Wycliffe,"Numbers 13.24 And thei yeden til to the stronde of clustre, and kittiden doun a sioun with his grape, which twei men baren in a barre; also thei token of pumgarnadis, and of the figis of that place which is clepid Nehelescol,",,False,False,
Numbers 13.24,"Numbers 13.24 That place was called the Valley of Eshcol, because of the cluster that the people of Israel cut down from there.",Numbers 13.25,Vulgate,"Numbers 13.25 qui appellatus est Nehelescol, id est Torrens botri, eo quod botrum portassent inde filii Israël.",0.0,True,False,
Numbers 13.24,"Numbers 13.24 That place was called the Valley of Eshcol, because of the cluster that the people of Israel cut down from there.",Numbers 13.25,Wycliffe,"Numbers 13.25 that is, the stronde of grape, for the sones of Israel baren a clustre fro thennus.",0.0,True,False,
Numbers 13.24,"Numbers 13.24 That place was called the Valley of Eshcol, because of the cluster that the people of Israel cut down from there.",Numbers 13.24,Vulgate,"Numbers 13.24 Pergentesque usque ad Torrentem botri, absciderunt palmitem cum uva sua, quem portaverunt in vecte duo viri. De malis quoque granatis et de ficis loci illius tulerunt:",,False,False,
Numbers 13.25,Numbers 13.25 At the end of forty days they returned from spying out the land.,Numbers 13.26,Vulgate,"Numbers 13.26 Reversique exploratores terræ post quadraginta dies, omni regione circuita,",0.0,True,False,
Numbers 13.25,Numbers 13.25 At the end of forty days they returned from spying out the land.,Numbers 13.25,Vulgate,"Numbers 13.25 qui appellatus est Nehelescol, id est Torrens botri, eo quod botrum portassent inde filii Israël.",,False,False,
Numbers 13.25,Numbers 13.25 At the end of forty days they returned from spying out the land.,Numbers 13.26,Douay-Rheims,"Numbers 13.26 And they that went to spy out the land returned after forty days, having gone round all the country,",0.0,True,False,
Numbers 13.25,Numbers 13.25 At the end of forty days they returned from spying out the land.,Numbers 13.25,Douay-Rheims,"Numbers 13.25 Which was called Nehelescol, that is to say, the torrent of the cluster of grapes, because from thence the children of Israel had carried a cluster of grapes.",,False,False,
Numbers 13.29,"Numbers 13.29 The Amalekites dwell in the land of the Negeb. The Hittites, the Jebusites, and the Amorites dwell in the hill country. And the Canaanites dwell by the sea, and along the Jordan.""",Numbers 13.30,Vulgate,"Numbers 13.30 Amalec habitat in meridie, Hethæus et Jebusæus et Amorrhæus in montanis: Chananæus vero moratur juxta mare et circa fluenta Jordanis.",0.0,True,False,
Numbers 13.29,"Numbers 13.29 The Amalekites dwell in the land of the Negeb. The Hittites, the Jebusites, and the Amorites dwell in the hill country. And the Canaanites dwell by the sea, and along the Jordan.""",Numbers 13.29,Vulgate,"Numbers 13.29 sed cultores fortissimos habet, et urbes grandes atque muratas. Stirpem Enac vidimus ibi.",,False,False,
Numbers 13.30,"Numbers 13.30 But Caleb quieted the people before Moses and said, ""Let us go up at once and occupy it, for we are well able to overcome it.""",Numbers 13.32,Wycliffe,"Numbers 13.32 Forsothe other aspieris, that weren with hym, seiden, We moun not stie to this puple, for it is strongere than we.",1.0,False,False,
Numbers 13.30,"Numbers 13.30 But Caleb quieted the people before Moses and said, ""Let us go up at once and occupy it, for we are well able to overcome it.""",Numbers 13.30,Wycliffe,"Numbers 13.30 Ethei, and Jebusei, and Amorey dwellen in the hilli placis; forsothe Cananey dwellith bisidis the see, and bisidis the floodis of Jordan.",,False,False,
Numbers 13.30,"Numbers 13.30 But Caleb quieted the people before Moses and said, ""Let us go up at once and occupy it, for we are well able to overcome it.""",Numbers 13.31,Wycliffe,"Numbers 13.31 Among thes thingis Caleph peeside the grutchyng of the puple, that was maad ayens Moises, and seide, Stie we, and welde we the lond, for we moun gete it.",0.0,True,False,
Numbers 13.30,"Numbers 13.30 But Caleb quieted the people before Moses and said, ""Let us go up at once and occupy it, for we are well able to overcome it.""",Numbers 13.32,Vulgate,"Numbers 13.32 Alii vero, qui fuerant cum eo, dicebant: Nequaquam ad hunc populum valemus ascendere, quia fortior nobis est.",1.0,False,False,
Numbers 13.30,"Numbers 13.30 But Caleb quieted the people before Moses and said, ""Let us go up at once and occupy it, for we are well able to overcome it.""",Numbers 13.30,Vulgate,"Numbers 13.30 Amalec habitat in meridie, Hethæus et Jebusæus et Amorrhæus in montanis: Chananæus vero moratur juxta mare et circa fluenta Jordanis.",,False,False,
Numbers 13.30,"Numbers 13.30 But Caleb quieted the people before Moses and said, ""Let us go up at once and occupy it, for we are well able to overcome it.""",Numbers 13.31,Vulgate,"Numbers 13.31 Inter hæc Caleb compescens murmur populi, qui oriebatur contra Moysen, ait: Ascendamus, et possideamus terram, quoniam poterimus obtinere eam.",0.0,True,False,
Numbers 13.31,"Numbers 13.31 Then the men who had gone up with him said, ""We are not able to go up against the people, for they are stronger than we are.""",Numbers 13.29,Wycliffe,"Numbers 13.29 but it hath strongeste inhabiteris, and grete cytees, and wallid; we sien there the kynrede of Anachym; Amalech dwellith in the south;",3.0,False,False,
Numbers 13.31,"Numbers 13.31 Then the men who had gone up with him said, ""We are not able to go up against the people, for they are stronger than we are.""",Numbers 13.32,Wycliffe,"Numbers 13.32 Forsothe other aspieris, that weren with hym, seiden, We moun not stie to this puple, for it is strongere than we.",0.0,True,False,
Numbers 13.31,"Numbers 13.31 Then the men who had gone up with him said, ""We are not able to go up against the people, for they are stronger than we are.""",Numbers 13.31,Wycliffe,"Numbers 13.31 Among thes thingis Caleph peeside the grutchyng of the puple, that was maad ayens Moises, and seide, Stie we, and welde we the lond, for we moun gete it.",,False,False,
Numbers 13.32,"Numbers 13.32 So they brought to the people of Israel a bad report of the land that they had spied out, saying, ""The land, through which we have gone to spy it out, is a land that devours its inhabitants, and all the people that we saw in it are of great height.",Numbers 13.31,Wycliffe,"Numbers 13.31 Among thes thingis Caleph peeside the grutchyng of the puple, that was maad ayens Moises, and seide, Stie we, and welde we the lond, for we moun gete it.",1.0,False,False,
Numbers 13.32,"Numbers 13.32 So they brought to the people of Israel a bad report of the land that they had spied out, saying, ""The land, through which we have gone to spy it out, is a land that devours its inhabitants, and all the people that we saw in it are of great height.",Numbers 13.32,Wycliffe,"Numbers 13.32 Forsothe other aspieris, that weren with hym, seiden, We moun not stie to this puple, for it is strongere than we.",,False,False,
Numbers 13.32,"Numbers 13.32 So they brought to the people of Israel a bad report of the land that they had spied out, saying, ""The land, through which we have gone to spy it out, is a land that devours its inhabitants, and all the people that we saw in it are of great height.",Numbers 13.32,Vulgate,"Numbers 13.32 Alii vero, qui fuerant cum eo, dicebant: Nequaquam ad hunc populum valemus ascendere, quia fortior nobis est.",,False,False,
Numbers 13.32,"Numbers 13.32 So they brought to the people of Israel a bad report of the land that they had spied out, saying, ""The land, through which we have gone to spy it out, is a land that devours its inhabitants, and all the people that we saw in it are of great height.",Numbers 13.33,Vulgate,"Numbers 13.33 Detraxeruntque terræ, quam inspexerant, apud filios Israël, dicentes: Terra, quam lustravimus, devorat habitatores suos: populus, quem aspeximus, proceræ staturæ est.",0.0,True,False,
Numbers 13.32,"Numbers 13.32 So they brought to the people of Israel a bad report of the land that they had spied out, saying, ""The land, through which we have gone to spy it out, is a land that devours its inhabitants, and all the people that we saw in it are of great height.",Numbers 13.33,Wycliffe,"Numbers 13.33 And thei deprauyden the lond which thei hadden biholde, anentis the sones of Israel, and seiden, The lond which we cumpassiden deuourith hise dwelleris; the puple which we bihelden is of large stature; there we syen summe wondris ayens kynde, of the sones of Enach, of the kynde of geauntis, to whiche we weren comparisound, and weren seien as locustis.",0.0,True,False,
Numbers 13.33,"Numbers 13.33 And there we saw the Nephilim (the sons of Anak, who come from the Nephilim), and we seemed to ourselves like grasshoppers, and so we seemed to them.""",Numbers 13.33,Vulgate,"Numbers 13.33 Detraxeruntque terræ, quam inspexerant, apud filios Israël, dicentes: Terra, quam lustravimus, devorat habitatores suos: populus, quem aspeximus, proceræ staturæ est.",,False,False,
Numbers 13.33,"Numbers 13.33 And there we saw the Nephilim (the sons of Anak, who come from the Nephilim), and we seemed to ourselves like grasshoppers, and so we seemed to them.""",Numbers 13.34,Vulgate,"Numbers 13.34 Ibi vidimus monstra quædam filiorum Enac de genere giganteo: quibus comparati, quasi locustæ videbamur.",0.0,True,False,
Numbers 13.4,"Numbers 13.4 And these were their names: From the tribe of Reuben, Shammua the son of Zaccur;",Numbers 13.4,Vulgate,"Numbers 13.4 Fecit Moyses quod Dominus imperaverat, de deserto Pharan mittens principes viros, quorum ista sunt nomina.",,False,False,
Numbers 13.4,"Numbers 13.4 And these were their names: From the tribe of Reuben, Shammua the son of Zaccur;",Numbers 13.6,Vulgate,"Numbers 13.6 De tribu Simeon, Saphat filium Huri.",1.0,False,False,
Numbers 13.4,"Numbers 13.4 And these were their names: From the tribe of Reuben, Shammua the son of Zaccur;",Numbers 13.5,Douay-Rheims,"Numbers 13.5 Of the tribe of Ruben, Sammua the son of Zechur.",0.0,True,False,
Numbers 13.4,"Numbers 13.4 And these were their names: From the tribe of Reuben, Shammua the son of Zaccur;",Numbers 13.5,Vulgate,"Numbers 13.5 De tribu Ruben, Sammua filium Zechur.",0.0,True,False,
Numbers 13.4,"Numbers 13.4 And these were their names: From the tribe of Reuben, Shammua the son of Zaccur;",Numbers 13.4,Wycliffe,"Numbers 13.4 Moises dide that that the Lord comaundide, and sente fro the deseert of Pharan princes, men of whiche these ben the names.",,False,False,
Numbers 13.4,"Numbers 13.4 And these were their names: From the tribe of Reuben, Shammua the son of Zaccur;",Numbers 13.6,Douay-Rheims,"Numbers 13.6 Of the tribe of Simeon, Saphat the son of Hurl.",1.0,False,False,
Numbers 13.4,"Numbers 13.4 And these were their names: From the tribe of Reuben, Shammua the son of Zaccur;",Numbers 13.4,Douay-Rheims,"Numbers 13.4 Moses did what the Lord had commanded, sending from the desert of Pharan, principal men, whose names are these:",,False,False,
Numbers 13.4,"Numbers 13.4 And these were their names: From the tribe of Reuben, Shammua the son of Zaccur;",Numbers 13.6,Wycliffe,"Numbers 13.6 Of the lynage of Symeon, Saphat, the sone of Hury.",1.0,False,False,
Numbers 13.4,"Numbers 13.4 And these were their names: From the tribe of Reuben, Shammua the son of Zaccur;",Numbers 13.5,Wycliffe,"Numbers 13.5 Of the lynage of Ruben, Semmya, the sone of Zectur.",0.0,True,False,
Numbers 13.7,"Numbers 13.7 from the tribe of Issachar, Igal the son of Joseph;",Numbers 13.6,Wycliffe,"Numbers 13.6 Of the lynage of Symeon, Saphat, the sone of Hury.",3.0,False,False,
Numbers 13.7,"Numbers 13.7 from the tribe of Issachar, Igal the son of Joseph;",Numbers 13.5,Wycliffe,"Numbers 13.5 Of the lynage of Ruben, Semmya, the sone of Zectur.",1.0,False,False,
Numbers 13.7,"Numbers 13.7 from the tribe of Issachar, Igal the son of Joseph;",Numbers 13.8,Wycliffe,"Numbers 13.8 Of the lynage of Isachar, Igal, the sone of Joseph.",0.0,True,False,
Numbers 13.7,"Numbers 13.7 from the tribe of Issachar, Igal the son of Joseph;",Numbers 13.7,Wycliffe,"Numbers 13.7 Of the lynage of Juda, Caleph, the sone of Jephone.",4.0,False,False,
Numbers 13.8,"Numbers 13.8 from the tribe of Ephraim, Hoshea the son of Nun;",Numbers 13.6,Wycliffe,"Numbers 13.6 Of the lynage of Symeon, Saphat, the sone of Hury.",4.0,False,False,
Numbers 13.8,"Numbers 13.8 from the tribe of Ephraim, Hoshea the son of Nun;",Numbers 13.8,Wycliffe,"Numbers 13.8 Of the lynage of Isachar, Igal, the sone of Joseph.",3.0,False,False,
Numbers 13.8,"Numbers 13.8 from the tribe of Ephraim, Hoshea the son of Nun;",Numbers 13.10,Wycliffe,"Numbers 13.10 Of the lynage of Beniamyn, Phalti, the sone of Raphu.",2.0,False,False,
Numbers 13.8,"Numbers 13.8 from the tribe of Ephraim, Hoshea the son of Nun;",Numbers 13.9,Wycliffe,"Numbers 13.9 Of the lynage of Effraym, Osee, the sone of Nun.",1.0,True,False,
Numbers 13.8,"Numbers 13.8 from the tribe of Ephraim, Hoshea the son of Nun;",Numbers 13.7,Wycliffe,"Numbers 13.7 Of the lynage of Juda, Caleph, the sone of Jephone.",0.0,False,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.9,Wycliffe,"Numbers 13.9 Of the lynage of Effraym, Osee, the sone of Nun.",4.0,False,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.8,Wycliffe,"Numbers 13.8 Of the lynage of Isachar, Igal, the sone of Joseph.",3.0,False,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.7,Wycliffe,"Numbers 13.7 Of the lynage of Juda, Caleph, the sone of Jephone.",2.0,False,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.11,Wycliffe,"Numbers 13.11 Of the lynage of Zabulon, Gediel, the sone of Sodi.",1.0,False,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.10,Wycliffe,"Numbers 13.10 Of the lynage of Beniamyn, Phalti, the sone of Raphu.",0.0,True,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.8,Douay-Rheims,"Numbers 13.8 Of the tribe of Issachar, Igal the son of Joseph.",2.0,False,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.10,Vulgate,"Numbers 13.10 De tribu Benjamin, Phalti filium Raphu.",0.0,True,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.11,Douay-Rheims,"Numbers 13.11 Of the tribe of Zabulon, Geddiel the son of Sodi.",3.0,False,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.11,Vulgate,"Numbers 13.11 De tribu Zabulon, Geddiel filium Sodi.",2.0,False,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.9,Vulgate,"Numbers 13.9 De tribu Ephraim, Osee filium Nun.",3.0,False,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.8,Vulgate,"Numbers 13.8 De tribu Issachar, Igal filium Joseph.",4.0,False,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.10,Douay-Rheims,"Numbers 13.10 Of the tribe of Benjamin, Phalti the son of Raphu.",0.0,True,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.7,Douay-Rheims,"Numbers 13.7 Of the tribe of Juda, Caleb the son of Jephone.",1.0,False,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.7,Vulgate,"Numbers 13.7 De tribu Juda, Caleb filium Jephone.",1.0,False,False,
Numbers 13.9,"Numbers 13.9 from the tribe of Benjamin, Palti the son of Raphu;",Numbers 13.9,Douay-Rheims,"Numbers 13.9 Of the tribe of Ephraim, Osee the son of Nun.",4.0,False,False,
Numbers 15.11,"Numbers 15.11 ""Thus it shall be done for each bull or ram, or for each lamb or young goat.",Numbers 15.11,Vulgate,Numbers 15.11 Sic facies,,False,False,
Numbers 15.11,"Numbers 15.11 ""Thus it shall be done for each bull or ram, or for each lamb or young goat.",Numbers 15.9,Vulgate,"Numbers 15.9 dabis per singulos boves similæ tres decimas conspersæ oleo, quod habeat medium mensuræ hin:",1.0,False,False,
Numbers 15.11,"Numbers 15.11 ""Thus it shall be done for each bull or ram, or for each lamb or young goat.",Numbers 15.12,Vulgate,Numbers 15.12 per singulos boves et arietis et agnos et hædos.,0.0,True,False,
Numbers 15.16,"Numbers 15.16 One law and one rule shall be for you and for the stranger who sojourns with you.""",Numbers 15.16,Wycliffe,"Numbers 15.16 And the Lord spak to Moises,",,False,False,
Numbers 15.16,"Numbers 15.16 One law and one rule shall be for you and for the stranger who sojourns with you.""",Numbers 15.14,Wycliffe,"Numbers 15.14 as pilgrymys, schulen offre sacrifices bi the same custom;",1.0,False,False,
Numbers 15.16,"Numbers 15.16 One law and one rule shall be for you and for the stranger who sojourns with you.""",Numbers 15.15,Wycliffe,"Numbers 15.15 o comaundement and doom schal be, as wel to you as to comelyngis of the lond.",0.0,True,False,
Numbers 15.16,"Numbers 15.16 One law and one rule shall be for you and for the stranger who sojourns with you.""",Numbers 15.15,Vulgate,Numbers 15.15 Unum præceptum erit atque judicium tam vobis quam advenis terræ.,0.0,True,False,
Numbers 15.16,"Numbers 15.16 One law and one rule shall be for you and for the stranger who sojourns with you.""",Numbers 15.16,Vulgate,"Numbers 15.16 Locutus est Dominus ad Moysen, dicens:",,False,False,
Numbers 15.5,"Numbers 15.5 and you shall offer with the burnt offering, or for the sacrifice, a quarter of a hin of wine for the drink offering for each lamb.",Numbers 15.5,Wycliffe,"Numbers 15.5 and he schal yyue wyn to fletynge sacrifices to be sched, of the same mesure, in to brent sacrifice, and slayn sacrifice.",3.0,True,False,
Numbers 15.5,"Numbers 15.5 and you shall offer with the burnt offering, or for the sacrifice, a quarter of a hin of wine for the drink offering for each lamb.",Numbers 15.4,Wycliffe,"Numbers 15.4 who euer offrith the slayn sacrifice, schal offre a sacrifice of flour, the tenthe part of ephi, spreynt togidere with oile, which oil schal haue a mesure the fourthe part of hyn;",2.0,False,False,
Numbers 15.5,"Numbers 15.5 and you shall offer with the burnt offering, or for the sacrifice, a quarter of a hin of wine for the drink offering for each lamb.",Numbers 15.3,Wycliffe,"Numbers 15.3 and ye make an offryng to the Lord in to brent sacrifice, ether a pesible sacrifice, and ye payen auowis, ethir offren yiftis bi fre wille, ethir in youre solempnytees ye brennen odour of swetnesse to the Lord, of oxun, ether of scheep;",0.0,False,False,
Numbers 15.5,"Numbers 15.5 and you shall offer with the burnt offering, or for the sacrifice, a quarter of a hin of wine for the drink offering for each lamb.",Numbers 15.7,Wycliffe,"Numbers 15.7 and he schal offre wyn to the fletynge sacrifice, of the thridde part of the same mesure, in to odour of swetnesse to the Lord.",4.0,False,False,
Numbers 15.5,"Numbers 15.5 and you shall offer with the burnt offering, or for the sacrifice, a quarter of a hin of wine for the drink offering for each lamb.",Numbers 15.6,Wycliffe,"Numbers 15.6 Bi ech loomb and ram schal be the sacrifice of flour, of twey tenthe partis, which schal be spreynt togidere with oile, of the thridde part of hyn;",1.0,False,False,
Numbers 16.42,"Numbers 16.42 And when the congregation had assembled against Moses and against Aaron, they turned toward the tent of meeting. And behold, the cloud covered it, and the glory of the LORD appeared.",Numbers 16.43,Vulgate,"Numbers 16.43 Moyses et Aaron fugerunt ad tabernaculum fœderis. Quod, postquam ingressi sunt, operuit nubes, et apparuit gloria Domini.",0.0,True,False,
Numbers 16.42,"Numbers 16.42 And when the congregation had assembled against Moses and against Aaron, they turned toward the tent of meeting. And behold, the cloud covered it, and the glory of the LORD appeared.",Numbers 16.41,Vulgate,"Numbers 16.41 Murmuravit autem omnis multitudo filiorum Israël sequenti die contra Moysen et Aaron, dicens: Vos interfecistis populum Domini.",1.0,False,False,
Numbers 16.42,"Numbers 16.42 And when the congregation had assembled against Moses and against Aaron, they turned toward the tent of meeting. And behold, the cloud covered it, and the glory of the LORD appeared.",Numbers 16.42,Vulgate,"Numbers 16.42 Cumque oriretur seditio, et tumultus incresceret,",,False,False,
Numbers 16.42,"Numbers 16.42 And when the congregation had assembled against Moses and against Aaron, they turned toward the tent of meeting. And behold, the cloud covered it, and the glory of the LORD appeared.",Numbers 16.43,Wycliffe,"Numbers 16.43 and noise encresside, Moises and Aaron fledden to the tabernacle of the boond of pees; and aftir that thei entriden in to it, a cloude hilide the tabernacle, and the glorie of the Lord apperide.",0.0,True,False,
Numbers 16.42,"Numbers 16.42 And when the congregation had assembled against Moses and against Aaron, they turned toward the tent of meeting. And behold, the cloud covered it, and the glory of the LORD appeared.",Numbers 16.44,Wycliffe,"Numbers 16.44 And the Lord seide to Moises and to Aaron,",2.0,False,False,
Numbers 16.42,"Numbers 16.42 And when the congregation had assembled against Moses and against Aaron, they turned toward the tent of meeting. And behold, the cloud covered it, and the glory of the LORD appeared.",Numbers 16.42,Wycliffe,"Numbers 16.42 And whanne discensioun roos,",,False,False,
Numbers 16.42,"Numbers 16.42 And when the congregation had assembled against Moses and against Aaron, they turned toward the tent of meeting. And behold, the cloud covered it, and the glory of the LORD appeared.",Numbers 16.41,Wycliffe,"Numbers 16.41 Forsothe al the multitude of the sones of Israel grutchide in the dai suynge ayens Moises and Aaron, and seide, Ye han slayn the puple of the Lord.",1.0,False,False,
Numbers 2.13,"Numbers 2.13 his company as listed being 59,300.",Numbers 2.11,AKJV,"Numbers 2.11 And his hoste, and those that were numbred thereof, were fourtie and sixe thousand, and fiue hundred.",0.0,False,False,
Numbers 2.13,"Numbers 2.13 his company as listed being 59,300.",Numbers 2.8,AKJV,"Numbers 2.8 And his hoste and those that were numbred thereof, were fiftie and seuen thousand, and foure hundred.",2.0,False,False,
Numbers 2.13,"Numbers 2.13 his company as listed being 59,300.",Numbers 2.6,AKJV,"Numbers 2.6 And his hoste, and those that were numbred thereof, were fiftie and foure thousand, and foure hundred.",1.0,False,False,
Numbers 2.13,"Numbers 2.13 his company as listed being 59,300.",Numbers 2.30,AKJV,"Numbers 2.30 And his hoste, and those that were numbred of them, were fiftie and three thousand, and foure hundred.",4.0,False,False,
Numbers 2.13,"Numbers 2.13 his company as listed being 59,300.",Numbers 2.13,AKJV,"Numbers 2.13 And his hoste, and those that were numbred of them, were fiftie and nine thousand, and three hundred.",,True,False,
Numbers 2.13,"Numbers 2.13 his company as listed being 59,300.",Numbers 2.23,AKJV,"Numbers 2.23 And his hoste, and those that were numbred of them, were thirtie and fiue thousand, and foure hundred.",3.0,False,False,
Numbers 2.15,"Numbers 2.15 his company as listed being 45,650.",Numbers 2.8,AKJV,"Numbers 2.8 And his hoste and those that were numbred thereof, were fiftie and seuen thousand, and foure hundred.",2.0,False,False,
Numbers 2.15,"Numbers 2.15 his company as listed being 45,650.",Numbers 2.23,AKJV,"Numbers 2.23 And his hoste, and those that were numbred of them, were thirtie and fiue thousand, and foure hundred.",3.0,False,False,
Numbers 2.15,"Numbers 2.15 his company as listed being 45,650.",Numbers 2.6,AKJV,"Numbers 2.6 And his hoste, and those that were numbred thereof, were fiftie and foure thousand, and foure hundred.",1.0,False,False,
Numbers 2.15,"Numbers 2.15 his company as listed being 45,650.",Numbers 2.11,AKJV,"Numbers 2.11 And his hoste, and those that were numbred thereof, were fourtie and sixe thousand, and fiue hundred.",0.0,False,False,
Numbers 2.15,"Numbers 2.15 his company as listed being 45,650.",Numbers 2.28,AKJV,"Numbers 2.28 And his hoste, and those that were numbred of them, were fourtie and one thousand, and fiue hundred.",4.0,False,False,
Numbers 2.15,"Numbers 2.15 his company as listed being 45,650.",Numbers 2.15,AKJV,"Numbers 2.15 And his hoste, and those that were numbred of them, were fourtie and fiue thousand, and sixe hundred and fiftie.",,True,False,
Numbers 2.21,"Numbers 2.21 his company as listed being 32,200.",Numbers 2.8,AKJV,"Numbers 2.8 And his hoste and those that were numbred thereof, were fiftie and seuen thousand, and foure hundred.",2.0,False,False,
Numbers 2.21,"Numbers 2.21 his company as listed being 32,200.",Numbers 2.30,AKJV,"Numbers 2.30 And his hoste, and those that were numbred of them, were fiftie and three thousand, and foure hundred.",4.0,False,False,
Numbers 2.21,"Numbers 2.21 his company as listed being 32,200.",Numbers 2.21,AKJV,"Numbers 2.21 And his hoste, and those that were numbred of them, were thirtie and two thousand, and two hundred.",,True,False,
Numbers 2.21,"Numbers 2.21 his company as listed being 32,200.",Numbers 2.11,AKJV,"Numbers 2.11 And his hoste, and those that were numbred thereof, were fourtie and sixe thousand, and fiue hundred.",0.0,False,False,
Numbers 2.21,"Numbers 2.21 his company as listed being 32,200.",Numbers 2.6,AKJV,"Numbers 2.6 And his hoste, and those that were numbred thereof, were fiftie and foure thousand, and foure hundred.",1.0,False,False,
Numbers 2.21,"Numbers 2.21 his company as listed being 32,200.",Numbers 2.23,AKJV,"Numbers 2.23 And his hoste, and those that were numbred of them, were thirtie and fiue thousand, and foure hundred.",3.0,False,False,
