id,estc,stc,title,authors,publisher,pubplace,subject_headings,date
A01765,S118377,11901,"The xliiij. sermon of M. Giulio of Milane, touchyng the Lordes supper","[Giulio, da Milano].",By Rycharde Iugge printer to the Quenes Maiestie,Imprinted at London,"Sermons, English; 16th century.",1559
A05280,S103610,15424,"The first step, towards heaven, or Anna the prophetesse sacred haunt, to the temple of God. Preached at Standish Church in the Countie of Lancaster. By VVilliam Leigh, Batchillor of Diuinity and paster there. With the second edition of great Brittaines deliuerance, newly corrected and enlarged by the author.","Leigh, William, 1550-1639.; Leigh, William, 1550-1639. Great Britaines, great deliverance, from the great danger of popish powder.",Printed by Nicholas Okes for Arthur Johnson and are to be sold at his shop in Paules Churchyard at the signe of the white horse ouer against the great North doore of Paules,London,"Sermons, English; 17th century.; Gunpowder Plot, 1605; Early works to 1800.",1609
A04463,S107761,14596,"Certaine sermons preached before the Queenes Maiestie, and at Paules crosse, by the reuerend father Iohn Ievvel late Bishop of Salisburie. Whereunto is added a short treatise of the sacraments, gathered out of other his sermons, made vpon that matter, in his cathedrall church at Salisburie","Garbrand, John, 1542-1589.; Jewel, John, 1522-1571.",By Christopher Barker printer to the Queenes most excellent Maiestie,Imprinted at London,"Sermons, English; 16th century.; Sacraments; Early works to 1800.",1583
A00448,S114610,10583,"Verba dierum, or, The dayes report of Gods glory As it hath beene delivered some yeeres since, at foure sermons, or lectures vpon one text, in the famous University of Oxford; and since that time somewhat augmented; and is now commended vnto all times to be augmented and amended. By Edward Evans, priest and minister of the Lord our God.","Evans, Edward, b. 1573.",Printed by Ioseph Barnes,At Oxford,"Bible.; O.T.; Psalms XIX; Commentaries; Early works to 1800.; Sermons, English; 17th century.",1615
A06065,S101585,1648,"The trial of a Christians estate: or a discouerie of the causes, degrees, signes and differences of the apostasie both of the true Christians and false in a sermon preached in London by Master Paul Bayne, and afterward sent in writing by him to his friend W.F.","Baynes, Paul, d. 1617.",Imprinted by Felix Kyngston for Nathanael Newbery and are to be sold at his shop vnder S Peters Church in Cornhill and in Popes head Alley,London,"Sermons, English; 16th century.",1618
A06734,S101892,17180,"A learned and a godly sermon, to be read of all men, but especially for all marryners, captaynes and passengers, which trauell the seas, preached by Iohn Madoxe, maister of arte, and fellow of All soules in Oxforde, at Waymouth and Melcombe regis, a porte in the countrie of Dorsett, the 3. day of October, in the yeere of our Lord. 1581","Martin, Thomas, d. 1584.; Madox, Richard, 1546-1583.",Printed by I Charlwood,At London,Sailors; Religious life; Sermons; Early works to 1800.,1581
A01837,S103197,11978,"Deliuerance from the graue A sermon preached at Saint Maries Spittle in London, on Wednesday in Easter weeke last, March 28. 1627. By Tho. Goffe, Batchelor of Diuinitie, lately student of Christ-Church in Oxford.","Goffe, Thomas, 1591-1629.",Printed by G Purslowe for Ralph Mab,London,"Sermons, English; 17th century.",1627
A01937,S103329,12073,"The man for heaven A sermon preached at the court to his Majesties houshold, anno Domini, 1637. By Iohn Gore, rector of Wendenlofts, and preacher of S. Peters in Cornhill, London.","Gore, John, Rector of Wendenlofts, Essex.",Printed by R Bishop for Thomas Alchorn and are to be sold at his shop at the signe of the Green Dragon in Pauls Church yard,London,"Sermons, English; 17th century.",1639
A08541,S101670,1886,"A sermon preached at Paules Crosse the seauenth of May, M.DC.IX. By George Benson ...","Benson, George, 1568 or 9-1648.",By H L ownes for Richard Moore and are to be sold at his shop in S Dunstans Church yard,Imprinted at London,"Sermons, English; 17th century.",1609
A05158,S108280,15293,"A sermon of Master Latimer, preached at Stamford the. ix. day of October. Anno. M.ccccc. and fyftie","Latimer, Hugh, 1485?-1555.",By Ihon Daye dwelling ouer Aldersgate beneth Saint Martins,Imprinted at London,"Sermons, English; 16th century.",1550
A04512,S107812,14639,"A sermon of Saint Chrysostome, wherein besyde that it is furnysshed with heuenly wisedome [and] teachinge, he wonderfully proueth, that no man is hurted but of hym selfe: translated into Englishe by the floure of lerned menne in his tyme, Thomas Lupsette Londoner","John Chrysostom, Saint, d. 407.; Lupset, Thomas, 1495?-1530. aut",In officina Thomæ Bertheleti typis impress,Londini,"Sermons, Greek.",1542
A02396,S103556,12527,Corpus Christi: by Edmund Gurnay,"Gurnay, Edmund, d. 1648.",Printed by Cantrell Legge printer to the Vniuersitie of Cambridge,Cambridge,"Sermons, English; 17th century.; Transubstantiation; Early works to 1800.",1619
A09744,S105046,20003,"The vvhole sermons of that eloquent diuine, of famous memory; Thomas Playfere, Doctor in Diuinitie Gathered into one vollume, the titles thereof are named in the next page.","Playfere, Thomas, 1561?-1609. Power of praier. aut; Playfere, Thomas, 1561?-1609. Sick-man's couch. aut; Playfere, Thomas, 1561?-1609. Path-way to perfection. aut; Playfere, Thomas, 1561?-1609. Heart's delight. aut; Playfere, Thomas, 1561?-1609.",Printed by T homas S nodham for Matthew Law and are to be sold at his shop in Pauls Churchyard at the signe of the Rose neere Saint Augustines Gate,London,"Sermons, English; 17th century.",1623
A07540,S100914,17920,"Wisdome crying out to sinners to returne from their evill wayes Conteined in three pious and learned treatises, viz. I. Of Christs fervent love to bloudy Jerusalem. II. Of Gods just hardening of Pharaoh, when he had filled up the measure of his iniquity. III. Of mans timely remembring of his creator. Heretofore communicated to some friends in written copies: but now published for the generall good.","Donne, John, 1572-1631. aut; Jackson, Thomas, 1579-1640.; Milbourne, William, b. 1598 or 9.; Gods just hardning of Pharaoh, when he had filled up the measure of his iniquity. aut",Printed by John Haviland for M armaduke P arsons for Iohn Stafford dwelling in Black horse Alley neere Fleetstreet,London,"Sermons, English; 17th century.",1640
A01883,S103235,12023,"The fall of man, or the corruption of nature, proued by the light of our naturall reason Which being the first ground and occasion of our Christian faith and religion, may likewise serue for the first step and degree of the naturall mans conuersion. First preached in a sermon, since enlarged, reduced to the forme of a treatise, and dedicated to the Queenes most excellent Maiestie. By Godfrey Goodman ...","Goodman, Godfrey, 1583-1656.",Imprinted by Felix Kyngston and are to be sold by Richard Lee,At London,Fall of man; Early works to 1800.,1616
A06525,S2800,16997.5,"A very comfortable and necessary sermon in these our dayes made by the right reuerend father and faithfull seruaunt of Iesus Christ Martin Luther ; concerning the comming of our Sauior Christ to Iudgement and the signes that go before the Last Day, which sermon is an exposition of the Gospell appointed to be red in the church on the second Sonday in Aduent ; and is now newly translated out of Latin into English and something augmented and enlarged by the translator with certaine notes in the margent.","Luther, Martin, 1483-1546.; Becon, Thomas, 1512-1567.",By Iohn Daye ouer Aldersgate,Imprinted at London,"Bible.; N.T.; Luke XXI, 25-33; Sermons.; Judgment Day; Sermons.",1570
A01533,S102921,11658,Gods parley vvith princes with an appeale from them to him. The summe of two sermons on the 3. last verses of the 82. Psalme; preached at Sergeants-Inne in Fleet-Streete. By Thomas Gataker B. of D. and pastor of Rotherhith.,"Gataker, Thomas, 1574-1654.",Printed by Edw Griffin and are to be sold by Timothy Barlow at his shop in Pauls Church yard at the signe of the Bull head,London,"Sermons, English; 17th century.",1620
A09436,S113662,19725,"A graine of musterd-seede or, the least measure of grace that is or can be effectuall to saluation. Corrected and amended by W. Perkins.","Perkins, William, 1558-1602.",By Iohn Legate Printer to the Vniuersitie of Cambridge 1611 And are to be sold in Pauls Church yard at the signe of the Crowne by Simon Waterson,Printed at London,"Sermons, English; 17th century.; Salvation; Early works to 1800.",1611
A02461,S117906,12591,"A sermon principally entreating of the crosse in Baptisme wherein also it is proued, against the vnaduised reprouers, that it is no popish error, to say; that Austine sent from Gregorie the Great, was the conuerter of the English in this iland: and further that the Britaines did not receiue their first faith from the Church of Rome. By R. H. D.","Hacket, Roger, 1559-1621.",Imprinted by F K ingston for Cuthburt Burbie dwelling in Pauls Churchyard at the signe of the Swanes,At London,"Sermons, English; 17th century.",1606
A07839,S456,18210,"Scotlands welcome a sermon preached at Needham in the countie of Suff. on Tuesday, April 5, 1603, vpon Pro. 11. 10 : in the prosperitie of the righteous the citte reioyceth, and when the wicked perish, there is ioy / by Miles Mosse ... ; with some notes and allegations then omitted by reason of the time, and the capacitie of the audience.","Mosse, Miles, fl. 1580-1614.",Printed by Melchisedech Bradwood for Thomas Man,London,"Bible.; O.T.; Proverbs XI, 10; Sermons.; Sermons, English; 17th century.",1603
A04808,S106665,14943,"A sermon made at Blanford Foru[m] in the countie of Dorset on Wensday the 17. of Ianuarij last past at the session holden there, before the honorable and the worshyppefull of that shyre, by William Kethe minister and preacher of Gods word. 1571.","Kethe, William, d. 1608?",Printed by Iohn Daye dwellyng ouer Aldersgate Cum gratia priuilegio Regiæ Maiestatis,At London,"Sermons, English; 16th century.",1571
A02265,S100419,124,"Mystical bedlam, or the vvorld of mad-men. By Tho: Adams","Adams, Thomas, fl. 1612-1653.",Printed by George Purslowe for Clement Knight and are to be sold at his shoppe in Paules Church yard at the signe of the Holy Lambe,London,"Sermons, English; 17th century.",1615
A04482,S107807,14613,"The true copies of the letters betwene the reuerend father in God Iohn Bisshop of Sarum and D. Cole vpon occasion of a sermon that the said Bishop preached before the Quenes Maiestie, and hir most honorable Counsel. 1560. Set forthe and allowed, according to the order appointed in the Quenes Maiesties iniunctions. Cum gratia & priuilegio Regiæ Maiestatis per septennium.","Cole, Henry, 1500?-1580. aut; Jewel, John, 1522-1571.",Printed by John Day,London,Catholic Church; Controversial literature.; Private masses; Controversial literature.,1560
A04843,S108027,14975,"The fourth sermon preached at Hampton Court on Tuesday the last of Sept. 1606. By John Kinge Doctor of Divinity, and Deane of Christ-Church in Oxon","King, John, 1559?-1621.",Printed by Joseph Barnes printer to the Vniversitie,At Oxford,"Sermons, English; 17th century.",1607
A02457,S118991,12589,"A sermon needfull for theese [sic] times wherein is shewed, the insolencies of Naash King of Ammon, against the men of Iabesh Gilead, and the succors of Saule, and his people sent for their reliefe. Preached at Paules Crosse the 14 of Feb. 1590. by R.H. fellow of the New Colledge in Oxford.","Hacket, Roger, 1559-1621.",Printed by Ioseph Barnes printer to the Vniuersitie,At Oxford,"Sermons, English; 16th century.",1591
A09463,S115736,19748,The combat betvveene Christ and the Diuell displayed: or A commentarie vpon the temptations of Christ: preached in Cambridge by that reuerend and iudicious diuine M. William Perkins,"Pierson, Thomas, ca. 1570-1633.; Perkins, William, 1558-1602.",Printed by Melchisedech Bradwood for E E dgar and are to be solde by Cuthbert Burby in Pauls Church yard at the signe of the Swan,London,Jesus Christ; Temptation; Early works to 1800.,1606
A01346,S102824,11467,"A sermon intended for Paul's Crosse, but preached in the Church of St. Paul's, London, the III. of December, M.DC.XXV. Vpon the late decrease and withdrawing of Gods heauie visitation of the plague of pestilence from the said citie. By Tho: Fuller, Master of Arts in Pembroke-Hall in Cambridge","Fuller, Thomas, Master of Arts.",Printed by B Alsop and T Favvcet for Nathaniell Butter and are to bee sold at his shop at St Austines Gate,London,Plague; Great Britain; Sermons.,1626
A00771,S105616,10894,The sermon of Ioh[a]n the bysshop of Rochester made agayn the p[er]nicious doctryn of Martin luther w[i]t[h]in the octaues of the asce[n]syon by the assigneme[n]t of the most reuerend fader i[n] god the lord Thomas Cardinal of Yorke [and] legate ex latere from our holy father the pope.,"Fisher, John, Saint, 1469-1535.",Imprynted by Wynkyn de Worde,London,"Luther, Martin, 1483-1546; Controversial literature.; Luther, Martin, 1483-1546; Early works to 1800.; Sermons, English.",1521
A00819,S100575,1094,"A sermon preached at the Court at Greenewich the XXIIII. of May, 1591. By Geruase Babington Doctor of Diuinitie","Babington, Gervase, 1550-1610.",By Richard Field for Thomas Chard,Imprinted at London,"Sermons, English; 16th century.",1591
A04627,S119450,14748,"The true inquisition or The sad soules search Preached at Newport, May 29. 1632 in the primary visitation of the worshipfull Mr. Edvvard Burbye, Archdeacon of Winton. dBy W. Iones, B. of D. preacher to the Isle of Wight, and Vicar of Arreton.","Jones, William, b. 1581 or 2.",Printed by William Iones dwelling in Red crosse streete,London,"Plague; Sermons.; Sermons, English; 17th century.",1633
A04851,S108045,14985,"A sermon preached in Oxon: the 5. of November. 1607. By John Kinge Doctor of Divinity, Deane of Christ Church, and Vicechancellor of the Vniversity","King, John, 1559?-1621.",Printed by Ioseph Barnes,At Oxford,"Sermons, English; 17th century.",1607
A08802,S4403,19088.3,"Nine sermons vpon sun[drie] texts of scripture first, The allegeance of the cleargie, The supper of the Lord, secondly, The Cape of Good Hope deliuered in fiue sermons, for the vse and b[ene]fite of marchants and marriners, thirdly, The remedie of d[r]ought, A thankes-giuing for raine / by Samuel Page ...","Page, Samuel, 1574-1630.",Printed by Nicholas Okes for Sim on Wat erson dwell ing in Paules Church yard at the signe of the crowne,London,"Sermons, English; 17th century.",1616
A01092,S120710,11204,"The means to keepe sinne from reigning in our mortall body A sermon preached at Pauls Crosse, May 26. 1629. By William Foster, Master of Arts, and parson of Hedgeley in the county of Buckingham.","Foster, William, 1591-1643.",Printed by Iohn Haviland,London,"Sermons, English; 17th century.",1629
A05479,S101574,1561,Twelue sermons viz. 1 A Christian exhortation to innocent anger. 2 The calling of Moses. ... 11 12 The sinners looking-glasse. Preached by Thomas Bastard ...,"Bastard, Thomas, 1565 or 6-1618.; Bastard, Thomas, 1565 or 6-1618. Five sermons. aut",Printed by T homas S nodham for Mathew Lownes dwelling in Paules Church yard at the signe of the Bishops head,London,"Sermons, English; 17th century.",1615
A01303,S102776,11425,"The vvoman of Canaan A comfortable sermon of faith in temptations and afflictions. Preached at Saint Buttolphes without Aldersgate in London, the 15. of February. 1573. By Maister William Fulke Doctor of Diuinity and Maister of Pembrooke Hall in Cambridge.","Fulke, William, 1538-1589.",Imprinted by G Eld for Thomas Adams,At London,"Sermons, English; 16th century.",1611
A09434,S100865,19724.3,"A godlie and learned exposition upon the whole epistle of Iude, containing threescore and sixe sermons preached in Cambridge by that reverend and faithfull man of God, Master William Perkins, and now at the request of his executors, published by Thomas Taylor, preacher of Gods word ; whereunto is prefixed a large analysis, containing the summe and order of the whole booke, according to the authors owne method, to which are further added, foure briefe tables to direct the reader ...","Taylor, Thomas.; Perkins, William, 1558-1602.",Printed by Felix Kyngston for Thomas Man dwelling in Pater noster row at the signe of the Talbot,London,"Bible.; N.T.; Jude; Sermons.; Sermons, English; 16th century.",1606
A01531,R212839,11656,The decease of Lazarus Christ's friend A funerall sermon on Iohn. chap. 11. vers. 11. preached at the buriall of Mr. John Parker merchant and citizen of London. By Tho. Gataker B. of D. and rector of Rotherhith.,"Gataker, Thomas, 1574-1654.",Printed by E dward G riffin for Edward Brewster and Fulke Clyfton and are to be sold at the Bible on Fleet bridge and on New Fishstreet Hill,London,"Parker, John, d. 1639 or 40; Early works to 1800.; Sermons, English; 17th century.; Funeral sermons; 17th century.",1640
A02571,S116595,12699,"Pharisaisme and Christianity compared and set forth in a sermon at Pauls Crosse, May 1. 1608. By I.H. Vpon Matth. 5.20.","Hall, Joseph, 1574-1656.",Printed by Melchisedech Bradwood for Samuel Macham and are to be sold at his shop in Pauls Church yard at the signe of the Bul head,London,"Sermons, English; 17th century.",1608
A00726,S115098,10855,"A learned sermon preached before the King at VVhitehall, on Friday the 16 of March: by M. Doctor Field: Chaplaine to his Maiestie","Field, Richard, 1561-1616.",Printed by Iames Roberts for Ieffry Chorlton,At London,"Sermons, English; 17th century.",1604
A02189,S118959,12333,"The iaylers iayl-deliuery. Preached at Great Saint Maries in Cambridge, the 6. of February. 1619. By Henry Greenvvood, Master of Art, and preacher of the Word of God","Greenwood, Henry, b. 1544 or 5.",Printed by George Purslow for Henry Bell and are to be sold at his shop at the signe of the Sunne in Bethlem,At London,"Sermons, English; 17th century.",1620
A04388,S100875,1451,"One of the foure sermons preached before the Kings Maiestie, at Hampton Court in September last This concerning the antiquitie and superioritie of bishops. Sept. 21. 1606. By the Reuerend Father in God William Lord Bishop of Rochester.","Barlow, William, d. 1613.",Imprinted by I W indet for Matthew Law,London,"Sermons, English; 17th century.",1606
A01523,S102880,11647,"Abrahams decease A meditation on Genesis 25.8. Deliuered at the funerall of that worthy seruant of Christ, Mr. Richard Stock, late pastor of All-Hallowes Bread-street: together with the testimonie then giuen vnto him. By Thomas Gataker B. of D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by Iohn Haviland for Fulke Clifton and are to be sold at his shop on New fishstreet hill vnder St Margarets Church at the signe of the holy Lambe,London,"Stock, Richard, 1569?-1626.; Sermons, English; 17th century.; Funeral sermons.",1627
A03292,S116279,13406,"The doctrines triall shewing both the necessity and the way of trying what is taught, in a sermon vpon 1 Thess.5.21. By Sam. Hieron.","Hieron, Samuel, 1576?-1617.",Printed by Humfrey Lownes for William Butler jun and are to be sold at his shop in Saint Dunstanes Church yard in Fleetstreet,At London,"Sermons, English; 17th century.",1616
A02216,S105874,12354+,"An Oration or funerall sermon vttered at Roome, at the buriall of the holy Father Gregorie the 13. who departed in Iesus Christ the 11. of Aprill, 1585 conteyning his maners, life, deedes, and last wordes at his death concerning the affayres of this present time : together with the lamentations of the cardinalles and whole clergie / faithfully translated out of the French copie, printed at Paris for Peter Iobert, dwelling in Harpe streate 1585 with the Kings priuiledge ; otherwise to be intituled, a sermon full of papisticall adulation and matter sufficient to procure the wise and vertuous minded to contemne such grosse and palpable blindnesse, and all persons to laugh at their absurde and erronious follies.","Greene, Robert, 1558?-1592.",G Robinson,S l,"Gregory; XIII,; Pope, 1502-1585.; Funeral sermons.",1585
A02547,S122954,12673,"An holy panegyrick a sermon preached at Paules Crosse vpon the anniuersarie solemnitie of the happie inauguration of our dread soueraigne Lord King James, Mar. 24, 1613 / by J.H.D.D.","Hall, Joseph, 1574-1656.",Printed by Iohn Pindley for Samuel Macham,London,"James; I,; King of England, 1566-1625; Sermons.; Bible.; O.T.; Samuel, 1st, XII, 24-25; Sermons.; Sermons, English; 17th century.",1613
A04853,S106564,14987,"A sermon preached in St. Maries at Oxford the 24. of March being the day of his sacred Maiesties inauguration and Maundie thursday. By John Kinge Doctor of Divinity, Deane of Christ Church, and Vicechancellor of the Vniversitie.","King, John, 1559?-1621.",Printed by Ioseph Barnes,At Oxford,"Sermons, English; 17th century.",1608
A01327,S102774,11450,"A sermon preached at Hampton Court on Sonday being the 12. day of Nouember, in the yeare of our Lord. 1570. VVherein is plainly proued Babylon to be Rome, both by Scriptures and doctors. Preached by VVilliam Fulke Bacheler of Diuinity, and fellow of S. Iohns Colledge in Cambridge.","Fulke, William, 1538-1589.",By Iohn Awdely,Imprinted at London,"Sermons, English; 16th century.",1571
A01090,S102538,11202,"Plouto-mastix: the scourge of covetousnesse: or, An apologie for the publike good, against privacie A sermon preached at the assises in Deuon, at the command of the Lord Byshop of Exon, anno, 1630. By Thomas Foster, Master of Arts and rector of Farway.","Foster, Thomas, b. 1590 or 91.",Printed by B Alsop and T Favvcet for Michaell Sparke the younger and are to be sold at the Blew Bible in Greene Arbor,London,"Sermons, English; 17th century.; Avarice; Sermons.",1631
A00710,S120634,10841A,"Newes from Scotland, declaring the damnable life and death of Doctor Fian a notable sorcerer, who was burned at Edenbrough in Ianuary last. 1591. Which doctor was regester to the diuell that sundry times preached at North Barrick Kirke, to a number of notorious witches. With the true examination of the saide doctor and witches, as they vttered them in the presence of the Scottish king. Discouering how they pretended to bewitch and drowne his Maiestie in the sea comming from Denmarke, with such other wonderfull matters as the like hath not been heard of at any time. Published according to the Scottish coppie.","Carmichael, James, 1542 or 3-1628, attributed name.",Printed By E Allde for William Wright,At London,"Fian, John, d. 1591; Early works to 1800.; Witchcraft; Scotland; Early works to 1800.",1592
A01344,S4310,11466.3,"Ioseph's partie-colored coat containing, a comment on part of the 11. chapter of the 1. epistle of S. Paul to the Corinthians : together with severall sermons, namely, [brace] 1. Growth in grace, 2. How farre examples may be followed, 3. An ill match well broken off, 4. Good from bad friends, 5. A glasse for gluttons, 6. How farre grace may be entayled, 7. A christning sermon, 8. Faction confuted / by T.F.","Fuller, Thomas, 1608-1661.",Printed by Iohn Dawson for Iohn Williams and are to be sold at his shop at the signe of the Crane in Pauls Church yard,London,"Bible.; N.T.; Corinthians, 1st, XI; Commentaries.; Sermons, English; 17th century.",1640
A03733,S3380,13855.4,"The Vindication of the cobler, being a briefe publication of his doctrine, or, Certaine tenents [sic] collected out of the sermon of Samuel How, a cobler in Long Ally in Morefields which sermon he preacht in the Nags-head Tavern neare Coleman-street, in the presence of  aboue a hundred people ... : this sermon lately printed and intituled, The  sufficiency of the Spirits teaching, without humane learning, for the light and information of the ignorant ...",Anonymous,Printed by R Oulton for John Wright the younger and are to be sold at his Shop in the Old Bayly,London,"How, Samuel.; Sufficiencie of the Spirits teaching without humane learning.; Sufficiencie of the Spirits teaching without humane learning.; Dissenters, Religious; England.; Broadsides; London (England); 17th century.",1640
A00761,S118693,10887,"The priest's duty & dignity. Preached at the trienniall visitation in Ampthill 1635. August 18. by Jasper Fisher Presbyter, and Rector of Willden in Bedford-shire. And published by command","Fisher, Jasper, b. 1591.",Printed by T H arper,London,"Sermons, English; 17th century.",1636
A04480,S103194,14611,"Seuen godly and learned sermons preached by the Reuerend Father in God Iohn Iuel, late bishop of Salisburie. Neuer before imprinted","I. K., fl. 1607.; Jewel, John, 1522-1571.",Impensis G Bishop,London,"Sermons, English; 17th century.",1607
A04166,S107447,14306,"Christs ansvver vnto Iohns question: or, An introduction to the knowledge of Iesus Christ, and him crucified Deliuered in certaine sermons in the famous towne of New-castle vpon Tine. By Thomas Iackson, Dr. of Diuinitie, vicar of Saint Nicolas Church there, and fellow of Corpus Christi Colledge in Oxford.","Jackson, Thomas, 1579-1640.",Printed by G eorge P urslowe for Iohn Clarke and are to be sold at his shop vnder Saint Peters Church in Corne hill,London,"Jesus Christ; Sermons.; Sermons, English; 17th century.",1625
A02367,S100425,125,"The sacrifice of thankefulnesse A sermon preached at Pauls Crosse, the third of December, being the first Aduentuall Sunday, anno 1615. By Tho. Adams. Whereunto are annexed fiue other of his sermons preached in London, and else-where; neuer before printed. ...","Adams, Thomas, fl. 1612-1653.",Printed by Thomas Purfoot for Clement Knight and are to be sold at his shop in Pauls Church yard at the signe of the Holy Lambe,London,"Sermons, English; 17th century.",1616
A02843,S122933,12984.5,A sermon of the stewards danger preached at Paules Crosse the 15. of August by Iohn Hayward ; and now published at the earnest request of diuers well disposed.,"Hayward, John, Sir, 1564?-1627.",Printed for Humfrey Lownes and are to be sold at his shop at the west doore of Paules,At London,"Church of England; Sermons.; Bible.; N.T.; Luke XVI, 1-2; Sermons.; Sermons, English; 17th century.",1602
A03787,S116559,13904,"A sermon preached at Paules Crosse the ix. of Februarie. Anno Dom. 1583. By I. Hudson, Maister of Arte, of Oxon","Hudson, John, M.A., Oxon.",By Thomas Purfoote and are to solde at his shop ouer against Sainte Sepulchres Church,Imprinted at London,"Sermons, English; 16th century.",1584
A09977,S115069,20231,"Life eternall or, A treatise of the knowledge of the divine essence and attributes Delivered in XVIII. sermons. By the late faithfull and worthy minister of Iesus Christ, Iohn Preston, D. in Divinity, chaplaine in ordinary to his Majestie, master of Emmanuel Colledge in Cambridge, and sometimes preacher of Lincolns Inne.","Ball, Thomas, 1589 or 90-1659.; Preston, John, 1587-1628.; Goodwin, Thomas, 1600-1680.",By R ichard B adger and are to be sold by Nicholas Bourne at the Royall Exchange and by Rapha Harford in Pater noster Row in Queenes head Alley at the signe of the guilt Bible,Imprinted at London,"Sermons, English; 17th century.; God; Attributes; Sermons; Early works to 1800.",1631
A01281,S100411,114,"Englands sicknes, comparatively conferred with Israels Diuided into two sermons, by Tho: Adams.","Adams, Thomas, fl. 1612-1653.",Imprinted by E G riffin for Iohn Budge and Ralph Mab,London,"Sermons, English; 17th century.",1615
A01136,S108651,11248,A sermon preached at the christening of a certaine Iew at London by Iohn Foxe. Conteining an exposition of the xi. chapter of S. Paul to the Romanes. Translated out of Latine into English by Iames Bell.,"Foxe, John, 1516-1587.; Bell, James, fl. 1551-1596.",By Christopher Barker printer to the Queenes Maiestie at the signe of the Tygres head in Pater noster Rowe,Imprinted at London,"Sermons, English; 16th century.",1578
A01704,S103127,11841,"The blessing of a good king Deliuered in eight sermons vpon the storie of the Queene of the south, her words to Salomon, magnifying the gouernment of his familie and kingdome. By Thomas Gibson, minister.","Gibson, Thomas, M.A.",Printed by Tho Creede and N Okes for Arthur Iohnson dwelling at the signe of the white Horse in Pauls Church yard,At London,"Sermons, English; 17th century.",1614
A02735,S117329,12866,"Deaths aduantage little regarded, and The soules solace against sorrow Preached in two funerall sermons at Childwal in Lancashire at the buriall of Mistris Katherin Brettergh the third of Iune. 1601. The one by William Harrison, one of the preachers appointed by her. Maiestie for the countie palatine of Lancaster, the other by William Leygh, Bachelor of Diuinitie, and pastor of Standish. Whereunto is annexed, the Christian life and godly death of the said gentlevvoman.","Harrison, William, d. 1625.; Leigh, William, 1550-1639.",Imprinted by Felix Kyngston,At London,"Brettargh, Katharine, 1579-1601.; Funeral sermons; Early works to 1800.",1602
A09965,S115040,20222,"Foure godly and learned treatises Intituled, I. A remedy against covetousnesse. II. An elegant and lively description of spirituall death and life. III. The doctrine of selfe-deniall. IV. Vpon the sacrament of the Lords Supper. Delivered in sundry sermons, by that late famous preacher, and worthy instrument of Gods glory, Iohn Preston, Doctor of Divinitie, chaplaine in ordinarie to his Majestie; master of Emanuel Colledge, and sometime preacher of Lincolnes Inne.","Preston, John, 1587-1628. Three sermons upon the sacrament of the Lords Supper. aut; Preston, John, 1587-1628.",By T homas C otes for Michael Sparke and are to be sold at the blue Bible in Greene Arbor,Printed at London,"Sermons, English; 17th century.",1633
A02739,S113021,12870.5,"A plaine and profitable exposition, of the parable of the sower and the seede wherein is plainly set forth, the difference of hearers, both good and bad. To which is added a learned answer to the Papists, in diuers points of controuersie betweene vs and them, the heads whereof are set downe in the pages following.","Harrison, William, d. 1625.",Printed for William Bladen and are to be sold at his shop at the signe of the Bible at the great North doore of Pauls,London,"Sermons, English; 17th century.",1625
A02590,S115163,12714,"A sermon preached at the happily-restored and reedified chappell of the Right Honorable the Earle of Exceter in his house, of S. Iohns On Saint Stephens day. 1623 By Ios. Hall, Deane of Worcester.","Hall, Joseph, 1574-1656.",Printed by F Kyngston for George Winder and are to be sold at his shop in S Dunstons Churchyard,London,"Sermons, English; 17th century.",1624
A01956,S100417,121,"The happines of the church, or, A description of those spirituall prerogatiues vvherewith Christ hath endowed her considered in some contemplations vpon part of the 12. chapter of the Hebrewes : together with certain other meditations and discourses vpon other portions of Holy Scriptures, the titles wherof immediately precede the booke : being the summe of diuerse sermons preached in S. Gregories London / by Thomas Adams ...","Adams, Thomas, fl. 1612-1653.",Printed by G P for Iohn Grismand and are to be sold at his shop neere vnto the little north dore of Saint Pauls at the signe of the Gun,London,"Church of England; Sermons.; Bible.; N.T.; Hebrews XII, 22-24; Sermons.; Sermons, English; 17th century.",1619
A01935,S120526,12071,Certaine sermons preached upon severall occasions viz. The vvay to prosper. The vvay to be content. The vvay to vvell-doing. A summer sermon. A vvinter sermon. Vnknowne kindnesse. The poore mans hope. By Iohn Gore Rector of Wenden-lofts in Essex.,"Gore, John, Rector of Wendenlofts, Essex. Way to be content.; Gore, John, Rector of Wendenlofts, Essex. Way to well-doing.; Gore, John, Rector of Wendenlofts, Essex. Way to prosper.; Gore, John, Rector of Wendenlofts, Essex. Summer sermon.; Gore, John, Rector of Wendenlofts, Essex. Winter sermon.; Gore, John, Rector of Wendenlofts, Essex. Poore mans hope.; Gore, John, Rector of Wendenlofts, Essex. Unknowne kindnesse.; Gore, John, Rector of Wendenlofts, Essex. Oracle of God.; Gore, John, Rector of Wendenlofts, Essex.",By T Cotes for Thomas Alchorne at the Greene Dragon in Pauls Church yard,Printed at London,"Sermons, English; 17th century.",1636
